"translation","V1","V2","TimeSec","TimeAbsolute"
"0","9203",649416.3,649.4163,0
"0","20",649417.3,649.4173,0
"0","40",656299,656.299,0
"move epoch: 1cm cube","61",656948.9,656.9489,0
"0","8027",656948.9,656.9489,0
"0","7",656925,656.925,0
"trial finished okay","80",656926,656.926,0
"experimenter confirmed","90",648800.6,648.8006,0
"0","9204",661963.3,661.9633,0
"0","20",661964.3,661.9643,0
"0","40",681326.6,681.3266,0
"move epoch: 2cm cube","62",681959.8,681.9598,0
"0","8028",681959.8,681.9598,0
"0","7",681935,681.935,0
"trial finished okay","80",681936,681.936,0
"experimenter confirmed","90",648800.6,648.8006,0
"0","9205",686274.5,686.2745,0
"0","20",686275.5,686.2755,0
"0","40",693040.6,693.0406,0
"move epoch: 3cm cube","63",693621.5,693.6215,0
"0","8029",693621.5,693.6215,0
"0","7",693613,693.613,0
"trial finished okay","80",693614,693.614,0
"experimenter confirmed","90",648800.6,648.8006,0
"0","9206",697155.3,697.1553,0
"0","20",697156.3,697.1563,0
"0","40",703371.5,703.3715,0
"move epoch: 3cm cube","63",703938.1,703.9381,0
"0","8030",703938.1,703.9381,0
"0","7",703926,703.926,0
"trial finished okay","80",703927,703.927,0
"experimenter confirmed","90",648800.6,648.8006,0
"0","9207",707253,707.253,0
"0","20",707254,707.254,0
"0","40",713985.7,713.9857,0
"move epoch: 2cm cube","62",714602.3,714.6023,0
"0","8031",714602.3,714.6023,0
"0","7",714585,714.585,0
"trial finished okay","80",714586,714.586,0
"experimenter confirmed","90",648800.6,648.8006,0
"0","9208",718383.7,718.3837,0
"0","20",718384.7,718.3847,0
"0","40",725649.7,725.6497,0
"move epoch: 3cm cube","63",726316.2,726.3162,0
"0","8032",726316.2,726.3162,0
"0","7",726302,726.302,0
"trial finished okay","80",726303,726.303,0
"experimenter confirmed","90",648800.6,648.8006,0
"0","9209",729446.6,729.4466,0
"0","20",729447.6,729.4476,0
"0","40",736430.5,736.4305,0
"move epoch: 2cm cube","62",737113.8,737.1138,0
"0","8033",737113.8,737.1138,0
"0","7",737100,737.1,0
"trial finished okay","80",737101,737.101,0
"experimenter confirmed","90",648800.6,648.8006,0
"0","9210",740695.3,740.6953,0
"0","20",740696.3,740.6963,0
"0","40",747328.1,747.3281,0
"move epoch: 2cm cube","62",747961.3,747.9613,0
"0","8034",747961.3,747.9613,0
"0","7",747950,747.95,0
"trial finished okay","80",747951,747.951,0
"experimenter confirmed","90",648800.6,648.8006,0
"0","9211",751476.1,751.4761,0
"0","20",751477.1,751.4771,0
"0","40",758158.9,758.1589,0
"move epoch: 1cm cube","61",758692.1,758.6921,0
"0","8035",758692.1,758.6921,0
"0","7",758667,758.667,0
"trial finished okay","80",758668,758.668,0
"experimenter confirmed","90",648800.6,648.8006,0
"0","9212",762506.9,762.5069,0
"0","20",762507.9,762.5079,0
"ERROR: lifted during loading/checking","30",762574,762.574,0
"0","94",581583.9,581.5839,0
"0","9212",762722.3,762.7223,0
"0","20",762723.3,762.7233,0
"0","40",770422.7,770.4227,0
"move epoch: 1cm cube","61",771006,771.006,0
"0","8036",771006,771.006,0
"0","7",770984,770.984,0
"trial finished okay","80",770985,770.985,0
"experimenter confirmed","90",648800.6,648.8006,0
"0","9213",774737.4,774.7374,0
"0","20",774738.4,774.7384,0
"0","40",781720.2,781.7202,0
"move epoch: 1cm cube","61",782353.3,782.3533,0
"0","8037",782353.3,782.3533,0
"0","7",782333,782.333,0
"trial finished okay","80",782334,782.334,0
"experimenter confirmed","90",648800.6,648.8006,0
"0","9214",785984.8,785.9848,0
"0","20",785985.8,785.9858,0
"0","40",793134.2,793.1342,0
"move epoch: 3cm cube","63",793884,793.884,0
"0","8038",793884,793.884,0
"0","7",793860,793.86,0
"trial finished okay","80",793861,793.861,0
"experimenter confirmed","90",648800.6,648.8006,0
"0","9215",797214.4,797.2144,0
"0","20",797215.4,797.2154,0
"0","40",804364.9,804.3649,0
"move epoch: 2cm cube","62",805031.5,805.0315,0
"0","8039",805031.5,805.0315,0
"0","7",805013,805.013,0
"trial finished okay","80",805014,805.014,0
"experimenter confirmed","90",808347.4,808.3474,0
"0","9216",808413,808.413,0
"0","20",808414,808.414,0
"0","40",816578.8,816.5788,0
"move epoch: 1cm cube","61",817028.7,817.0287,0
"0","8040",817028.7,817.0287,0
"0","7",817007,817.007,0
"trial finished okay","80",817008,817.008,0
"experimenter confirmed","90",820144.7,820.1447,0
"0","9217",820210.3,820.2103,0
"0","20",820211.3,820.2113,0
"0","40",828309.4,828.3094,0
"move epoch: 3cm cube","63",828692.7,828.6927,0
"0","8041",828692.7,828.6927,0
"0","7",828677,828.677,0
"trial finished okay","80",828678,828.678,0
"experimenter confirmed","90",831558.7,831.5587,0
"0","9218",831857.6,831.8576,0
"0","20",831858.6,831.8586,0
"0","40",839406.9,839.4069,0
"move epoch: 1cm cube","61",840006.8,840.0068,0
"0","8042",840006.8,840.0068,0
"0","7",839993,839.993,0
"trial finished okay","80",839994,839.994,0
"experimenter confirmed","90",843922.5,843.9225,0
"0","9219",845137.9,845.1379,0
"0","20",845138.9,845.1389,0
"0","40",852637.2,852.6372,0
"move epoch: 3cm cube","63",853101.6,853.1016,0
"0","8043",853101.6,853.1016,0
"0","7",853093,853.093,0
"trial finished okay","80",853094,853.094,0
"experimenter confirmed","90",856319.6,856.3196,0
"0","9220",858118.3,858.1183,0
"0","20",858119.3,858.1193,0
"0","40",863967.9,863.9679,0
"move epoch: 1cm cube","61",864534.4,864.5344,0
"0","8044",864534.4,864.5344,0
"0","7",864521,864.521,0
"trial finished okay","80",864522,864.522,0
"experimenter confirmed","90",868067,868.067,0
"0","9221",869765.6,869.7656,0
"0","20",869766.6,869.7666,0
"0","40",874865.4,874.8654,0
"move epoch: 1cm cube","61",875531.9,875.5319,0
"0","8045",875531.9,875.5319,0
"0","7",875522,875.522,0
"trial finished okay","80",875523,875.523,0
"experimenter confirmed","90",879097.8,879.0978,0
"0","9222",879829.9,879.8299,0
"0","20",879830.9,879.8309,0
"0","40",886196.1,886.1961,0
"move epoch: 2cm cube","62",886796,886.796,0
"0","8046",886796,886.796,0
"0","7",886781,886.781,0
"trial finished okay","80",886782,886.782,0
"experimenter confirmed","90",890561.8,890.5618,0
"0","9223",890794.1,890.7941,0
"0","20",890795.1,890.7951,0
"0","40",907657.9,907.6579,0
"move epoch: 2cm cube","62",908324.4,908.3244,0
"0","8047",908324.4,908.3244,0
"0","7",908309,908.309,0
"trial finished okay","80",908310,908.31,0
"0","190",908324.4,908.3244,0
"0","94",581583.9,581.5839,0
"0","9224",911655.9,911.6559,0
"0","20",911656.9,911.6569,0
"0","40",919071.9,919.0719,0
"move epoch: 3cm cube","63",919688.4,919.6884,0
"0","8048",919688.4,919.6884,0
"0","7",919675,919.675,0
"trial finished okay","80",919676,919.676,0
"0","400",923070,923.07,0
"end of block","100",923071,923.071,0
"RH Block Start","11",926087,926.087,0
"Visible Block Start","12",926088,926.088,0
"0","94",926088,926.088,0
"0","9301",1369250.7,1369.2507,0
"0","20",1369251.7,1369.2517,0
"0","40",1376983.3,1376.9833,0
"move epoch: 2cm cube","62",1377513.8,1377.5138,0
"0","8049",1377513.8,1377.5138,0
"0","8",1377505,1377.505,0
"trial finished okay","80",1377506,1377.506,0
"experimenter confirmed","90",1381782.2,1381.7822,0
"0","9302",1382414.4,1382.4144,0
"0","20",1382415.4,1382.4154,0
"0","40",1403193.9,1403.1939,0
"move epoch: 1cm cube","61",1403927.1,1403.9271,0
"0","8050",1403927.1,1403.9271,0
"0","8",1403911,1403.911,0
"trial finished okay","80",1403912,1403.912,0
"ERROR: lifted during loading/checking","30",1408076,1408.076,0
"auto denial","93",1407976.1,1407.9761,0
"0","94",926088,926.088,0
"0","9303",1408308.3,1408.3083,0
"0","20",1408309.3,1408.3093,0
"0","40",1416574.1,1416.5741,0
"move epoch: 1cm cube","61",1417224,1417.224,0
"0","8051",1417224,1417.224,0
"0","8",1417208,1417.208,0
"trial finished okay","80",1417209,1417.209,0
"experimenter confirmed","90",1407976.1,1407.9761,0
"0","9304",1421222.1,1421.2221,0
"0","20",1421223.1,1421.2231,0
"0","40",1453449,1453.449,0
"move epoch: 3cm cube","63",1453915.6,1453.9156,0
"0","8052",1453915.6,1453.9156,0
"0","8",1453901,1453.901,0
"trial finished okay","80",1453902,1453.902,0
"experimenter confirmed","90",1407976.1,1407.9761,0
"0","9305",1457397.1,1457.3971,0
"0","20",1457398.1,1457.3981,0
"ERROR: lifted during loading/checking","30",1457413,1457.413,0
"0","94",926088,926.088,0
"0","9305",1457612.7,1457.6127,0
"0","20",1457613.7,1457.6137,0
"0","40",1465029.7,1465.0297,0
"move epoch: 2cm cube","62",1465529.6,1465.5296,0
"0","8053",1465529.6,1465.5296,0
"0","8",1465505,1465.505,0
"trial finished okay","80",1465506,1465.506,0
"experimenter confirmed","90",1465529.6,1465.5296,0
"0","9306",1469182.9,1469.1829,0
"0","20",1469183.9,1469.1839,0
"0","40",1476443.7,1476.4437,0
"move epoch: 2cm cube","62",1476943.6,1476.9436,0
"0","8054",1476943.6,1476.9436,0
"0","8",1476930,1476.93,0
"trial finished okay","80",1476931,1476.931,0
"experimenter confirmed","90",1465529.6,1465.5296,0
"0","9307",1480425.1,1480.4251,0
"0","20",1480426.1,1480.4261,0
"0","40",1487257.9,1487.2579,0
"move epoch: 1cm cube","61",1487707.8,1487.7078,0
"0","8055",1487707.8,1487.7078,0
"0","8",1487690,1487.69,0
"trial finished okay","80",1487691,1487.691,0
"experimenter denied","91",1491456.9,1491.4569,0
"0","9308",1491839.2,1491.8392,0
"0","20",1491840.2,1491.8402,0
"0","40",1498672,1498.672,0
"move epoch: 2cm cube","62",1499238.5,1499.2385,0
"0","8056",1499238.5,1499.2385,0
"0","8",1499216,1499.216,0
"trial finished okay","80",1499217,1499.217,0
"experimenter confirmed","90",1491456.9,1491.4569,0
"0","9309",1502203.5,1502.2035,0
"0","20",1502204.5,1502.2045,0
"0","40",1508669.7,1508.6697,0
"move epoch: 1cm cube","61",1509186.2,1509.1862,0
"0","8057",1509186.2,1509.1862,0
"0","8",1509169,1509.169,0
"trial finished okay","80",1509170,1509.17,0
"experimenter confirmed","90",1491456.9,1491.4569,0
"0","9310",1512584.4,1512.5844,0
"0","20",1512585.4,1512.5854,0
"0","40",1519817.1,1519.8171,0
"move epoch: 3cm cube","63",1520433.6,1520.4336,0
"0","8058",1520433.6,1520.4336,0
"0","8",1520409,1520.409,0
"trial finished okay","80",1520410,1520.41,0
"experimenter confirmed","90",1491456.9,1491.4569,0
"0","9311",1523765.2,1523.7652,0
"0","20",1523766.2,1523.7662,0
"0","40",1530198,1530.198,0
"move epoch: 2cm cube","62",1530764.6,1530.7646,0
"0","8059",1530764.6,1530.7646,0
"0","8",1530747,1530.747,0
"trial finished okay","80",1530748,1530.748,0
"experimenter confirmed","90",1491456.9,1491.4569,0
"0","9312",1534062.8,1534.0628,0
"0","20",1534063.8,1534.0638,0
"0","40",1540579,1540.579,0
"move epoch: 1cm cube","61",1541078.9,1541.0789,0
"0","8060",1541078.9,1541.0789,0
"0","8",1541065,1541.065,0
"trial finished okay","80",1541066,1541.066,0
"experimenter confirmed","90",1491456.9,1491.4569,0
"0","9313",1544060.5,1544.0605,0
"0","20",1544061.5,1544.0615,0
"ERROR: lifted during loading/checking","30",1544144,1544.144,0
"0","94",926088,926.088,0
"0","9313",1544343.8,1544.3438,0
"0","20",1544344.8,1544.3448,0
"0","40",1553559.3,1553.5593,0
"move epoch: 3cm cube","63",1554175.8,1554.1758,0
"0","8061",1554175.8,1554.1758,0
"0","8",1554155,1554.155,0
"trial finished okay","80",1554156,1554.156,0
"experimenter confirmed","90",1491456.9,1491.4569,0
"0","9314",1558590.5,1558.5905,0
"0","20",1558591.5,1558.5915,0
"0","40",1565573.2,1565.5732,0
"move epoch: 3cm cube","63",1566039.8,1566.0398,0
"0","8062",1566039.8,1566.0398,0
"0","8",1566029,1566.029,0
"trial finished okay","80",1566030,1566.03,0
"experimenter confirmed","90",1491456.9,1491.4569,0
"0","9315",1569471.3,1569.4713,0
"0","20",1569472.3,1569.4723,0
"0","40",1576987.3,1576.9873,0
"move epoch: 2cm cube","62",1577487.2,1577.4872,0
"0","8063",1577487.2,1577.4872,0
"0","8",1577466,1577.466,0
"trial finished okay","80",1577467,1577.467,0
"experimenter confirmed","90",1491456.9,1491.4569,0
"0","9316",1580535.5,1580.5355,0
"0","20",1580536.5,1580.5365,0
"0","40",1587718.1,1587.7181,0
"move epoch: 3cm cube","63",1588148.7,1588.1487,0
"0","8064",1588148.7,1588.1487,0
"0","8",1588141,1588.141,0
"trial finished okay","80",1588142,1588.142,0
"experimenter confirmed","90",1491456.9,1491.4569,0
"0","9317",1591133,1591.133,0
"0","20",1591134,1591.134,0
"0","40",1598065.8,1598.0658,0
"move epoch: 3cm cube","63",1598615.6,1598.6156,0
"0","8065",1598615.6,1598.6156,0
"0","8",1598605,1598.605,0
"trial finished okay","80",1598606,1598.606,0
"experimenter confirmed","90",1491456.9,1491.4569,0
"0","9318",1601564,1601.564,0
"0","20",1601565,1601.565,0
"0","40",1609213.2,1609.2132,0
"move epoch: 1cm cube","61",1609746.4,1609.7464,0
"0","8066",1609746.4,1609.7464,0
"0","8",1609730,1609.73,0
"trial finished okay","80",1609731,1609.731,0
"experimenter confirmed","90",1491456.9,1491.4569,0
"0","9319",1613011.3,1613.0113,0
"0","20",1613012.3,1613.0123,0
"0","40",1622476.8,1622.4768,0
"move epoch: 1cm cube","61",1622926.7,1622.9267,0
"0","8067",1622926.7,1622.9267,0
"0","8",1622912,1622.912,0
"trial finished okay","80",1622913,1622.913,0
"experimenter confirmed","90",1491456.9,1491.4569,0
"0","9320",1626008.3,1626.0083,0
"0","20",1626009.3,1626.0093,0
"0","40",1633707.6,1633.7076,0
"move epoch: 3cm cube","63",1634240.8,1634.2408,0
"0","8068",1634240.8,1634.2408,0
"0","8",1634228,1634.228,0
"trial finished okay","80",1634229,1634.229,0
"experimenter confirmed","90",1637140.1,1637.1401,0
"0","9321",1638955.4,1638.9554,0
"0","20",1638956.4,1638.9564,0
"0","40",1644555.1,1644.5551,0
"move epoch: 2cm cube","62",1645021.6,1645.0216,0
"0","8069",1645021.6,1645.0216,0
"0","8",1645000,1645,0
"trial finished okay","80",1645001,1645.001,0
"experimenter confirmed","90",1648270.9,1648.2709,0
"0","9322",1651502.5,1651.5025,0
"0","20",1651503.5,1651.5035,0
"0","40",1658235.3,1658.2353,0
"move epoch: 3cm cube","63",1658868.5,1658.8685,0
"0","8070",1658868.5,1658.8685,0
"0","8",1658856,1658.856,0
"trial finished okay","80",1658857,1658.857,0
"experimenter confirmed","90",1648270.9,1648.2709,0
"0","9323",1661600.2,1661.6002,0
"0","20",1661601.2,1661.6012,0
"0","40",1667833.1,1667.8331,0
"move epoch: 2cm cube","62",1668399.6,1668.3996,0
"0","8071",1668399.6,1668.3996,0
"0","8",1668379,1668.379,0
"trial finished okay","80",1668380,1668.38,0
"experimenter confirmed","90",1648270.9,1648.2709,0
"0","9324",1671397.9,1671.3979,0
"0","20",1671398.9,1671.3989,0
"0","40",1679147.1,1679.1471,0
"move epoch: 1cm cube","61",1679630.3,1679.6303,0
"0","8072",1679630.3,1679.6303,0
"0","8",1679607,1679.607,0
"trial finished okay","80",1679608,1679.608,0
"experimenter confirmed","90",1648270.9,1648.2709,0
"0","9325",1682745.3,1682.7453,0
"0","20",1682746.3,1682.7463,0
"0","40",1690661.1,1690.6611,0
"move epoch: 1cm cube","61",1691144.4,1691.1444,0
"0","8073",1691144.4,1691.1444,0
"0","302",1691144.4,1691.1444,0
"0","8",1691127,1691.127,0
"trial finished okay","80",1691128,1691.128,0
"experimenter confirmed","90",1694327,1694.327,0
"0","94",926088,926.088,0
"0","9326",1694642.6,1694.6426,0
"0","20",1694643.6,1694.6436,0
"0","40",1701608.6,1701.6086,0
"move epoch: 2cm cube","62",1701991.9,1701.9919,0
"0","8074",1701991.9,1701.9919,0
"0","302",1701991.9,1701.9919,0
"0","8",1701977,1701.977,0
"trial finished okay","80",1701978,1701.978,0
"0","402",1705023.5,1705.0235,0
"end of block","100",1705024.5,1705.0245,0
"RH Block Start","11",1708040.5,1708.0405,0
"Hidden Block Start","13",1708041.5,1708.0415,0
"0","94",1708041.5,1708.0415,0
"0","9401",1726701.9,1726.7019,0
"0","20",1726702.9,1726.7029,0
"0","40",1730068.8,1730.0688,0
"move epoch: 3cm cube","63",1730518.7,1730.5187,0
"0","8075",1730518.7,1730.5187,0
"0","8",1730499,1730.499,0
"trial finished okay","80",1730500,1730.5,0
"experimenter confirmed","90",1648270.9,1648.2709,0
"0","9402",1733300.3,1733.3003,0
"0","20",1733301.3,1733.3013,0
"0","40",1746348.3,1746.3483,0
"move epoch: 3cm cube","63",1746746.1,1746.7461,0
"0","8076",1746746.1,1746.7461,0
"0","8",1746740,1746.74,0
"trial finished okay","80",1746741,1746.741,0
"experimenter confirmed","90",1749181,1749.181,0
"0","9403",1749446.6,1749.4466,0
"0","20",1749447.6,1749.4476,0
"0","40",1755929.5,1755.9295,0
"move epoch: 1cm cube","61",1756262.7,1756.2627,0
"0","8077",1756262.7,1756.2627,0
"0","8",1756248,1756.248,0
"trial finished okay","80",1756249,1756.249,0
"experimenter confirmed","90",1749181,1749.181,0
"0","9404",1758944.4,1758.9444,0
"0","20",1758945.4,1758.9454,0
"0","40",1769043.1,1769.0431,0
"move epoch: 3cm cube","63",1769559.6,1769.5596,0
"0","8078",1769559.6,1769.5596,0
"0","8",1769539,1769.539,0
"trial finished okay","80",1769540,1769.54,0
"experimenter confirmed","90",1749181,1749.181,0
"0","9405",1772241.4,1772.2414,0
"0","20",1772242.4,1772.2424,0
"0","40",1778441,1778.441,0
"move epoch: 1cm cube","61",1778874.2,1778.8742,0
"0","8079",1778874.2,1778.8742,0
"0","8",1778858,1778.858,0
"trial finished okay","80",1778859,1778.859,0
"experimenter confirmed","90",1749181,1749.181,0
"0","9406",1781489.3,1781.4893,0
"0","20",1781490.3,1781.4903,0
"0","40",1786589.1,1786.5891,0
"move epoch: 2cm cube","62",1786972.3,1786.9723,0
"0","8080",1786972.3,1786.9723,0
"0","8",1786957,1786.957,0
"trial finished okay","80",1786958,1786.958,0
"experimenter confirmed","90",1789371.8,1789.3718,0
"0","9407",1789970.6,1789.9706,0
"0","20",1789971.6,1789.9716,0
"0","40",1794037.4,1794.0374,0
