"translation","V1","V2","TimeSec","TimeAbsolute"
"0","7",99214,99.214,0
"trial finished okay","80",99215,99.215,0
"experimenter confirmed","90",90859.4,90.8594,0
"0","9404",102925.3,102.9253,0
"0","20",102926.3,102.9263,0
"0","40",109491.5,109.4915,0
"move epoch: 2cm cube","62",109874.8,109.8748,0
"0","8004",109874.8,109.8748,0
"0","7",109856,109.856,0
"trial finished okay","80",109857,109.857,0
"experimenter confirmed","90",90859.4,90.8594,0
"0","9405",114239.4,114.2394,0
"0","20",114240.4,114.2404,0
"0","40",121088.9,121.0889,0
"move epoch: 3cm cube","63",121455.4,121.4554,0
"0","8005",121455.4,121.4554,0
"0","7",121435,121.435,0
"trial finished okay","80",121436,121.436,0
"experimenter confirmed","90",125120.2,125.1202,0
"0","9406",125320.2,125.3202,0
"0","20",125321.2,125.3212,0
"0","40",132253,132.253,0
"move epoch: 3cm cube","63",132669.5,132.6695,0
"0","8006",132669.5,132.6695,0
"0","7",132657,132.657,0
"trial finished okay","80",132658,132.658,0
"experimenter confirmed","90",125120.2,125.1202,0
"0","9407",137184.2,137.1842,0
"0","20",137185.2,137.1852,0
"0","40",144766.8,144.7668,0
"move epoch: 2cm cube","62",145150,145.15,0
"0","8007",145150,145.15,0
"0","7",145138,145.138,0
"trial finished okay","80",145139,145.139,0
"experimenter confirmed","90",125120.2,125.1202,0
"0","9408",149148.1,149.1481,0
"0","20",149149.1,149.1491,0
"0","40",156264.1,156.2641,0
"move epoch: 3cm cube","63",156630.7,156.6307,0
"0","8008",156630.7,156.6307,0
"0","7",156619,156.619,0
"trial finished okay","80",156620,156.62,0
"experimenter confirmed","90",125120.2,125.1202,0
"0","9409",160228.9,160.2289,0
"0","20",160229.9,160.2299,0
"0","40",167195,167.195,0
"move epoch: 2cm cube","62",167594.9,167.5949,0
"0","8009",167594.9,167.5949,0
"0","7",167576,167.576,0
"trial finished okay","80",167577,167.577,0
"experimenter confirmed","90",125120.2,125.1202,0
"0","9410",171109.7,171.1097,0
"0","20",171110.7,171.1107,0
"0","40",178825.6,178.8256,0
"move epoch: 3cm cube","63",179208.9,179.2089,0
"0","8010",179208.9,179.2089,0
"0","7",179188,179.188,0
"trial finished okay","80",179189,179.189,0
"experimenter confirmed","90",182991.3,182.9913,0
"0","9411",183323.6,183.3236,0
"0","20",183324.6,183.3246,0
"0","40",190672.9,190.6729,0
"move epoch: 1cm cube","61",191039.5,191.0395,0
"0","8011",191039.5,191.0395,0
"0","7",191028,191.028,0
"trial finished okay","80",191029,191.029,0
"experimenter confirmed","90",182991.3,182.9913,0
"0","9412",194954.3,194.9543,0
"0","20",194955.3,194.9553,0
"0","40",202003.7,202.0037,0
"move epoch: 1cm cube","61",202470.2,202.4702,0
"0","8012",202470.2,202.4702,0
"0","7",202451,202.451,0
"trial finished okay","80",202452,202.452,0
"experimenter confirmed","90",206652.6,206.6526,0
"0","9413",206934.9,206.9349,0
"0","20",206935.9,206.9359,0
"0","40",214534.1,214.5341,0
"move epoch: 3cm cube","63",214934,214.934,0
"0","8013",214934,214.934,0
"0","7",214908,214.908,0
"trial finished okay","80",214909,214.909,0
"experimenter confirmed","90",218949.7,218.9497,0
"0","9414",219315.4,219.3154,0
"0","20",219316.4,219.3164,0
"0","40",226531.4,226.5314,0
"move epoch: 1cm cube","61",226914.6,226.9146,0
"0","8014",226914.6,226.9146,0
"0","7",226895,226.895,0
"trial finished okay","80",226896,226.896,0
"experimenter confirmed","90",218949.7,218.9497,0
"0","9415",231046,231.046,0
"0","20",231047,231.047,0
"0","40",243277.5,243.2775,0
"move epoch: 1cm cube","61",243694.1,243.6941,0
"0","8015",243694.1,243.6941,0
"0","7",243681,243.681,0
"trial finished okay","80",243682,243.682,0
"experimenter confirmed","90",218949.7,218.9497,0
"0","9416",247408.9,247.4089,0
"0","20",247409.9,247.4099,0
"0","40",256391.2,256.3912,0
"move epoch: 2cm cube","62",256974.4,256.9744,0
"0","8016",256974.4,256.9744,0
"0","7",256962,256.962,0
"trial finished okay","80",256963,256.963,0
"experimenter confirmed","90",261006.8,261.0068,0
"0","9417",261389.1,261.3891,0
"0","20",261390.1,261.3901,0
"0","40",267472,267.472,0
"move epoch: 1cm cube","61",267921.9,267.9219,0
"0","8017",267921.9,267.9219,0
"0","7",267898,267.898,0
"trial finished okay","80",267899,267.899,0
"experimenter confirmed","90",261006.8,261.0068,0
"0","9418",272503.2,272.5032,0
"0","20",272504.2,272.5042,0
"0","40",280035.8,280.0358,0
"move epoch: 2cm cube","62",280485.7,280.4857,0
"0","8018",280485.7,280.4857,0
"0","7",280465,280.465,0
"trial finished okay","80",280466,280.466,0
"experimenter confirmed","90",261006.8,261.0068,0
"0","9419",284550.4,284.5504,0
"0","20",284551.4,284.5514,0
"0","40",291333.2,291.3332,0
"move epoch: 3cm cube","63",291748.6,291.7486,0
"0","8019",291748.6,291.7486,0
"0","7",291741,291.741,0
"trial finished okay","80",291742,291.742,0
"ERROR: lifted during loading/checking","30",295382,295.382,0
"auto denial","93",295348.9,295.3489,0
"0","94",34.2,0.0342,0
"0","9420",295514.6,295.5146,0
"0","20",295515.6,295.5156,0
"0","40",302813.9,302.8139,0
"move epoch: 3cm cube","63",303247.1,303.2471,0
"0","8020",303247.1,303.2471,0
"0","7",303225,303.225,0
"trial finished okay","80",303226,303.226,0
"experimenter confirmed","90",307129.6,307.1296,0
"0","9421",308123,308.123,0
"0","20",308124,308.124,0
"0","40",314044.7,314.0447,0
"move epoch: 2cm cube","62",314426.1,314.4261,0
"0","8021",314426.1,314.4261,0
"0","7",314417,314.417,0
"trial finished okay","80",314418,314.418,0
"experimenter confirmed","90",307129.6,307.1296,0
"0","9422",318609.3,318.6093,0
"0","20",318610.3,318.6103,0
"0","40",325075.5,325.0755,0
"move epoch: 1cm cube","61",325442.1,325.4421,0
"0","8022",325442.1,325.4421,0
"0","7",325426,325.426,0
"trial finished okay","80",325427,325.427,0
"experimenter confirmed","90",330057.7,330.0577,0
"0","9423",330489.9,330.4899,0
"0","20",330490.9,330.4909,0
"0","40",337805.9,337.8059,0
"move epoch: 1cm cube","61",338189.1,338.1891,0
"0","8023",338189.1,338.1891,0
"0","7",338174,338.174,0
"trial finished okay","80",338175,338.175,0
"experimenter confirmed","90",330057.7,330.0577,0
"0","9424",342470.5,342.4705,0
"0","20",342471.5,342.4715,0
"0","40",349436.6,349.4366,0
"move epoch: 2cm cube","62",349936.4,349.9364,0
"0","8024",349936.4,349.9364,0
"0","7",349920,349.92,0
"trial finished okay","80",349921,349.921,0
"0","190",349936.4,349.9364,0
"0","94",34.2,0.0342,0
"0","9425",353767.9,353.7679,0
"0","20",353768.9,353.7689,0
"0","40",361083.9,361.0839,0
"move epoch: 3cm cube","63",361450.5,361.4505,0
"0","8025",361450.5,361.4505,0
"0","301",361450.5,361.4505,0
"0","7",361426,361.426,0
"trial finished okay","80",361427,361.427,0
"0","401",365598.5,365.5985,0
"0","101",365599.5,365.5995,0
