"translation","V1","V2","TimeSec","TimeAbsolute"
"trial finished okay","80",1833010,1833.01,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9410",1836700.2,1836.7002,0
"0","20",1836701.2,1836.7012,0
"0","40",1843733,1843.733,0
"move epoch: 1cm cube","61",1844449.5,1844.4495,0
"0","8085",1844449.5,1844.4495,0
"0","8",1844428,1844.428,0
"trial finished okay","80",1844429,1844.429,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9411",1848863,1848.863,0
"0","20",1848864,1848.864,0
"0","40",1854947.1,1854.9471,0
"move epoch: 2cm cube","62",1855463.6,1855.4636,0
"0","8086",1855463.6,1855.4636,0
"0","8",1855449,1855.449,0
"trial finished okay","80",1855450,1855.45,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9412",1859061.8,1859.0618,0
"0","20",1859062.8,1859.0628,0
"0","40",1865544.7,1865.5447,0
"move epoch: 2cm cube","62",1865977.9,1865.9779,0
"0","8087",1865977.9,1865.9779,0
"0","8",1865957,1865.957,0
"trial finished okay","80",1865958,1865.958,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9413",1869292.8,1869.2928,0
"0","20",1869293.8,1869.2938,0
"0","40",1876342.2,1876.3422,0
"move epoch: 2cm cube","62",1876758.8,1876.7588,0
"0","8088",1876758.8,1876.7588,0
"0","8",1876748,1876.748,0
"trial finished okay","80",1876749,1876.749,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9414",1879990.4,1879.9904,0
"0","20",1879991.4,1879.9914,0
"0","40",1887006.5,1887.0065,0
"move epoch: 2cm cube","62",1887423.1,1887.4231,0
"0","8089",1887423.1,1887.4231,0
"0","8",1887408,1887.408,0
"trial finished okay","80",1887409,1887.409,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9415",1890871.3,1890.8713,0
"0","20",1890872.3,1890.8723,0
"ERROR: lifted during loading/checking","30",1890955,1890.955,0
"0","94",1680754.1,1680.7541,0
"0","9415",1891137.9,1891.1379,0
"0","20",1891138.9,1891.1389,0
"0","40",1898270.6,1898.2706,0
"move epoch: 1cm cube","61",1898920.5,1898.9205,0
"0","8090",1898920.5,1898.9205,0
"0","8",1898905,1898.905,0
"trial finished okay","80",1898906,1898.906,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9416",1902102.1,1902.1021,0
"0","20",1902103.1,1902.1031,0
"0","40",1909518.1,1909.5181,0
"move epoch: 1cm cube","61",1910201.3,1910.2013,0
"0","8091",1910201.3,1910.2013,0
"0","8",1910186,1910.186,0
"trial finished okay","80",1910187,1910.187,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9417",1913932.7,1913.9327,0
"0","20",1913933.7,1913.9337,0
"0","40",1921748.6,1921.7486,0
"move epoch: 3cm cube","63",1922398.5,1922.3985,0
"0","8092",1922398.5,1922.3985,0
"0","8",1922385,1922.385,0
"trial finished okay","80",1922386,1922.386,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9418",1925946.7,1925.9467,0
"0","20",1925947.7,1925.9477,0
"0","40",1933477.3,1933.4773,0
"move epoch: 3cm cube","63",1933945.9,1933.9459,0
"0","8093",1933945.9,1933.9459,0
"0","8",1933929,1933.929,0
"trial finished okay","80",1933930,1933.93,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9419",1937310.8,1937.3108,0
"0","20",1937311.8,1937.3118,0
"0","40",1945292,1945.292,0
"move epoch: 1cm cube","61",1945759.9,1945.7599,0
"0","8094",1945759.9,1945.7599,0
"0","8",1945746,1945.746,0
"trial finished okay","80",1945747,1945.747,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9420",1949291.4,1949.2914,0
"0","20",1949292.4,1949.2924,0
"0","40",1957057.3,1957.0573,0
"move epoch: 3cm cube","63",1957557.2,1957.5572,0
"0","8095",1957557.2,1957.5572,0
"0","8",1957539,1957.539,0
"trial finished okay","80",1957540,1957.54,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9421",1960972.1,1960.9721,0
"0","20",1960973.1,1960.9731,0
"0","40",1968804.6,1968.8046,0
"move epoch: 1cm cube","61",1969335.6,1969.3356,0
"0","8096",1969335.6,1969.3356,0
"0","8",1969327,1969.327,0
"trial finished okay","80",1969328,1969.328,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9422",1972886.1,1972.8861,0
"0","20",1972887.1,1972.8871,0
"0","40",1980302.1,1980.3021,0
"move epoch: 3cm cube","63",1980818.6,1980.8186,0
"0","8097",1980818.6,1980.8186,0
"0","8",1980798,1980.798,0
"trial finished okay","80",1980799,1980.799,0
"experimenter confirmed","90",1789212,1789.212,0
"0","9423",1984116.9,1984.1169,0
"0","20",1984117.9,1984.1179,0
"0","40",1991431.1,1991.4311,0
"move epoch: 1cm cube","61",1991949.4,1991.9494,0
"0","8098",1991949.4,1991.9494,0
"0","8",1991934,1991.934,0
"trial finished okay","80",1991935,1991.935,0
"0","190",1991949.4,1991.9494,0
"0","94",1680754.1,1680.7541,0
"0","9424",1995814.2,1995.8142,0
"0","20",1995815.2,1995.8152,0
"0","40",2001613.9,2001.6139,0
"move epoch: 1cm cube","61",2002313.8,2002.3138,0
"0","8099",2002313.8,2002.3138,0
"0","8",2002297,2002.297,0
"trial finished okay","80",2002298,2002.298,0
"0","400",2005745.3,2005.7453,0
"0","101",2005746.3,2005.7463,0
