"translation","V1","V2","TimeSec","TimeAbsolute"
"0","20",930413.8,930.4138,0
"ERROR: lifted during loading/checking","30",930481,930.481,0
"0","94",293331.7,293.3317,0
"0","9222",932678.9,932.6789,0
"0","20",932679.9,932.6799,0
"ERROR: lifted during loading/checking","30",933296,933.296,0
"0","94",293331.7,293.3317,0
"0","9222",933728.7,933.7287,0
"0","20",933729.7,933.7297,0
"ERROR: lifted during loading/checking","30",935229,935.229,0
"0","94",293331.7,293.3317,0
"0","9222",936428.1,936.4281,0
"0","20",936429.1,936.4291,0
"ERROR: lifted during loading/checking","30",937312,937.312,0
"0","94",293331.7,293.3317,0
"0","9222",937961,937.961,0
"0","20",937962,937.962,0
"ERROR: lifted during loading/checking","30",939411,939.411,0
"0","94",293331.7,293.3317,0
"0","9222",941360.2,941.3602,0
"0","20",941361.2,941.3612,0
"ERROR: lifted during loading/checking","30",941644,941.644,0
"0","94",293331.7,293.3317,0
"0","9222",941943.4,941.9434,0
"0","20",941944.4,941.9444,0
"0","40",949975.9,949.9759,0
"move epoch: 3cm cube","63",950557.4,950.5574,0
"0","8046",950557.4,950.5574,0
"0","7",950549,950.549,0
"trial finished okay","80",950550,950.55,0
"experimenter confirmed","90",831469.3,831.4693,0
"0","9223",955573.5,955.5735,0
"0","20",955574.5,955.5745,0
"0","40",962572.9,962.5729,0
"move epoch: 3cm cube","63",968754.8,968.7548,0
"0","8047",968754.8,968.7548,0
"0","7",968731,968.731,0
"trial finished okay","80",968732,968.732,0
"experimenter denied","91",969637.9,969.6379,0
"0","9224",974202.5,974.2025,0
"0","20",974203.5,974.2035,0
"0","40",978669.1,978.6691,0
"move epoch: 1cm cube","61",979452.2,979.4522,0
"0","8048",979452.2,979.4522,0
"0","7",979429,979.429,0
"trial finished okay","80",979430,979.43,0
"experimenter denied","91",984467.7,984.4677,0
"0","9225",986816.2,986.8162,0
"0","20",986817.2,986.8172,0
"0","40",993798.9,993.7989,0
"move epoch: 3cm cube","63",1001847,1001.847,0
"0","8049",1001847,1001.847,0
"0","307",1001847,1001.847,0
"0","7",1001822,1001.822,0
"trial finished okay","80",1001823,1001.823,0
"experimenter denied","91",1002096.9,1002.0969,0
"0","9226",1004761.9,1004.7619,0
"0","20",1004762.9,1004.7629,0
"0","40",1024641.6,1024.6416,0
"move epoch: 2cm cube","62",1025291.4,1025.2914,0
"0","8050",1025291.4,1025.2914,0
"0","308",1025291.4,1025.2914,0
"0","7",1025275,1025.275,0
"trial finished okay","80",1025276,1025.276,0
"experimenter confirmed","90",1002096.9,1002.0969,0
"0","9227",1030305.9,1030.3059,0
"0","20",1030306.9,1030.3069,0
"0","40",1039904.7,1039.9047,0
"move epoch: 2cm cube","62",1046003.2,1046.0032,0
"0","8051",1046003.2,1046.0032,0
"0","308",1046003.2,1046.0032,0
"0","7",1045989,1045.989,0
"trial finished okay","80",1045990,1045.99,0
"experimenter denied","91",1046286.5,1046.2865,0
"0","9228",1049334.7,1049.3347,0
"0","20",1049335.7,1049.3357,0
"0","40",1055800.9,1055.8009,0
"move epoch: 3cm cube","63",1056517.4,1056.5174,0
"0","8052",1056517.4,1056.5174,0
"0","309",1056517.4,1056.5174,0
"0","7",1056504,1056.504,0
"trial finished okay","80",1056505,1056.505,0
"experimenter confirmed","90",1046286.5,1046.2865,0
"0","9229",1060565.4,1060.5654,0
"0","20",1060566.4,1060.5664,0
"0","40",1068897.8,1068.8978,0
"move epoch: 2cm cube","62",1069762.9,1069.7629,0
"0","8053",1069762.9,1069.7629,0
"0","309",1069762.9,1069.7629,0
"0","7",1069754,1069.754,0
"trial finished okay","80",1069755,1069.755,0
"experimenter confirmed","90",1074779.8,1074.7798,0
"0","9230",1074928.7,1074.9287,0
"0","20",1074929.7,1074.9297,0
"0","40",1084094.2,1084.0942,0
"move epoch: 1cm cube","61",1090341.4,1090.3414,0
"0","8054",1090341.4,1090.3414,0
"0","309",1090341.4,1090.3414,0
"0","7",1090333,1090.333,0
"trial finished okay","80",1090334,1090.334,0
"experimenter denied","91",1090676,1090.676,0
"0","9231",1093157.8,1093.1578,0
"0","20",1093158.8,1093.1588,0
"ERROR: lifted during loading/checking","30",1100257,1100.257,0
"0","94",293331.7,293.3317,0
"0","9231",1100322.7,1100.3227,0
"0","20",1100323.7,1100.3237,0
"ERROR: lifted during loading/checking","30",1100333,1100.333,0
"0","94",293331.7,293.3317,0
"0","9231",1100572.7,1100.5727,0
"0","20",1100573.7,1100.5737,0
"ERROR: lifted during loading/checking","30",1100673,1100.673,0
"0","94",293331.7,293.3317,0
"0","9231",1100672.7,1100.6727,0
"0","20",1100673.7,1100.6737,0
"ERROR: lifted during loading/checking","30",1100741,1100.741,0
"0","94",293331.7,293.3317,0
"0","9231",1100889.3,1100.8893,0
"0","20",1100890.3,1100.8903,0
"ERROR: lifted during loading/checking","30",1100956,1100.956,0
"0","94",293331.7,293.3317,0
"0","9231",1100955.9,1100.9559,0
"0","20",1100956.9,1100.9569,0
"ERROR: lifted during loading/checking","30",1100956,1100.956,0
"0","94",293331.7,293.3317,0
"0","9231",1101109.8,1101.1098,0
