Number of frames: 1000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z
760,-190.082580566,-325.235534668,-2474.584228516,-195.110595703,-21.477607727,-2461.437011719,-318.939880371,-35.239768982,-2183.871582031,-223.398056030,-340.620452881,-2155.943115234,
761,-190.078079224,-325.236297607,-2474.589599609,-195.114654541,-21.475595474,-2461.446044922,-318.938262939,-35.239265442,-2183.865478516,-223.397857666,-340.620269775,-2155.941894531,
762,-190.080841064,-325.234710693,-2474.589111328,-195.114883423,-21.476179123,-2461.455810547,-318.939666748,-35.239730835,-2183.867187500,-223.396545410,-340.618591309,-2155.933105469,
763,-190.076431274,-325.234771729,-2474.583984375,-195.109054565,-21.475414276,-2461.445068359,-318.937988281,-35.238174438,-2183.873046875,-223.398468018,-340.619293213,-2155.933837891,
764,-190.077606201,-325.235015869,-2474.586181641,-195.107131958,-21.475267410,-2461.441162109,-318.937561035,-35.237400055,-2183.880859375,-223.396911621,-340.619567871,-2155.939697266,
765,-190.071319580,-325.234008789,-2474.588867188,-195.104797363,-21.476163864,-2461.450439453,-318.933105469,-35.236770630,-2183.875488281,-223.392333984,-340.619323730,-2155.940673828,
766,-190.071548462,-325.234344482,-2474.577392578,-195.099136353,-21.477909088,-2461.440429688,-318.932983398,-35.235675812,-2183.884277344,-223.393600464,-340.619293213,-2155.937255859,
767,-190.071807861,-325.233398438,-2474.561523438,-195.097686768,-21.476547241,-2461.441406250,-318.933990479,-35.234840393,-2183.874755859,-223.394683838,-340.619567871,-2155.936767578,
768,-190.067108154,-325.234039307,-2474.566894531,-195.099807739,-21.474468231,-2461.451171875,-318.933013916,-35.236141205,-2183.879882813,-223.391250610,-340.618621826,-2155.933105469,
769,-190.067276001,-325.236785889,-2474.578613281,-195.091354370,-21.472551346,-2461.447998047,-318.929687500,-35.236186981,-2183.882812500,-223.388168335,-340.617492676,-2155.935302734,
770,-190.065948486,-325.230529785,-2474.562988281,-195.087234497,-21.472478867,-2461.451904297,-318.930572510,-35.233325958,-2183.880859375,-223.389770508,-340.619903564,-2155.935058594,
771,-190.066390991,-325.231872559,-2474.572265625,-195.091339111,-21.470785141,-2461.466064453,-318.930053711,-35.235668182,-2183.879882813,-223.388107300,-340.617553711,-2155.931640625,
772,-190.063705444,-325.230316162,-2474.572021484,-195.092315674,-21.470224380,-2461.471679688,-318.926971436,-35.235500336,-2183.878906250,-223.384857178,-340.616424561,-2155.929931641,
773,-190.068344116,-325.232757568,-2474.567626953,-195.088790894,-21.469234467,-2461.470458984,-318.925781250,-35.236846924,-2183.876708984,-223.385971069,-340.618957520,-2155.928710938,
774,-190.074707031,-325.235107422,-2474.583984375,-195.091384888,-21.470428467,-2461.471191406,-318.924133301,-35.237392426,-2183.872802734,-223.387283325,-340.620544434,-2155.933349609,
775,-190.075393677,-325.231689453,-2474.580322266,-195.098083496,-21.470037460,-2461.476074219,-318.927551270,-35.236927032,-2183.871582031,-223.388900757,-340.618652344,-2155.923583984,
776,-190.076538086,-325.233856201,-2474.580566406,-195.100067139,-21.468278885,-2461.476074219,-318.925598145,-35.236785889,-2183.863037109,-223.389678955,-340.618957520,-2155.919189453,
777,-190.075515747,-325.235382080,-2474.579101563,-195.098693848,-21.470254898,-2461.480468750,-318.926971436,-35.238044739,-2183.876953125,-223.390441895,-340.619628906,-2155.926025391,
778,-190.076690674,-325.234039307,-2474.573974609,-195.102722168,-21.469665527,-2461.481201172,-318.928741455,-35.237667084,-2183.879638672,-223.391708374,-340.620391846,-2155.935058594,
779,-190.078643799,-325.233428955,-2474.577148438,-195.108688354,-21.469692230,-2461.492675781,-318.931732178,-35.237190247,-2183.878906250,-223.393783569,-340.620117188,-2155.931152344,
780,-190.080276489,-325.237701416,-2474.583740234,-195.106521606,-21.468715668,-2461.480224609,-318.935302734,-35.237850189,-2183.882324219,-223.395599365,-340.619537354,-2155.931640625,
781,-190.080947876,-325.235870361,-2474.575927734,-195.109558105,-21.468421936,-2461.486572266,-318.935791016,-35.237609863,-2183.885986328,-223.398025513,-340.620483398,-2155.932373047,
782,-190.084472656,-325.233276367,-2474.562500000,-195.111755371,-21.470098495,-2461.474609375,-318.936065674,-35.238826752,-2183.878417969,-223.398544312,-340.621734619,-2155.938232422,
783,-190.083557129,-325.236206055,-2474.570312500,-195.113098145,-21.468723297,-2461.485595703,-318.934234619,-35.239284515,-2183.868164063,-223.401000977,-340.621276855,-2155.944335938,
784,-190.083358765,-325.236999512,-2474.582275391,-195.110214233,-21.468429565,-2461.481445313,-318.933959961,-35.240482330,-2183.859619141,-223.400054932,-340.619873047,-2155.936767578,
785,-190.081146240,-325.233673096,-2474.588378906,-195.110870361,-21.470211029,-2461.483886719,-318.929382324,-35.245876312,-2183.840820313,-223.400451660,-340.619934082,-2155.939697266,
786,-190.078247070,-325.233215332,-2474.577880859,-195.109024048,-21.470766068,-2461.468505859,-318.927947998,-35.247913361,-2183.832763672,-223.398742676,-340.619964600,-2155.946044922,
787,-190.080047607,-325.234710693,-2474.578613281,-195.106567383,-21.471311569,-2461.473876953,-318.922363281,-35.247905731,-2183.815185547,-223.398620605,-340.618530273,-2155.941650391,
788,-190.077606201,-325.232971191,-2474.592285156,-195.102050781,-21.470664978,-2461.469238281,-318.920532227,-35.248077393,-2183.818847656,-223.395965576,-340.618804932,-2155.946533203,
789,-190.073501587,-325.236206055,-2474.592041016,-195.103927612,-21.471418381,-2461.470214844,-318.917022705,-35.249031067,-2183.819335938,-223.394424438,-340.617675781,-2155.944824219,
790,-190.075592041,-325.235015869,-2474.599365234,-195.103164673,-21.469976425,-2461.469726563,-318.918395996,-35.246154785,-2183.830322266,-223.394699097,-340.618988037,-2155.952880859,
791,-190.072006226,-325.230865479,-2474.602050781,-195.100082397,-21.470094681,-2461.461425781,-318.914459229,-35.242435455,-2183.838623047,-223.390762329,-340.619659424,-2155.945556641,
792,-190.065597534,-325.231323242,-2474.600341797,-195.096023560,-21.469188690,-2461.471679688,-318.914672852,-35.239898682,-2183.858154297,-223.388061523,-340.617828369,-2155.943847656,
793,-190.065551758,-325.232635498,-2474.599609375,-195.096496582,-21.470628738,-2461.471923828,-318.912719727,-35.239833832,-2183.865966797,-223.386505127,-340.617004395,-2155.932617188,
794,-190.068313599,-325.231872559,-2474.597656250,-195.095382690,-21.470411301,-2461.464843750,-318.915222168,-35.239528656,-2183.869140625,-223.388458252,-340.617401123,-2155.943115234,
795,-190.066009521,-325.231781006,-2474.588867188,-195.096511841,-21.469196320,-2461.463134766,-318.913543701,-35.238132477,-2183.857666016,-223.386810303,-340.618286133,-2155.940917969,
796,-190.062576294,-325.231750488,-2474.600341797,-195.093322754,-21.469621658,-2461.452392578,-318.911712646,-35.237346649,-2183.872314453,-223.383300781,-340.617797852,-2155.938964844,
797,-190.060836792,-325.233184814,-2474.603759766,-195.093399048,-21.471288681,-2461.452392578,-318.913909912,-35.236133575,-2183.877929688,-223.384368896,-340.617523193,-2155.938476563,
798,-190.060562134,-325.231414795,-2474.584716797,-195.098190308,-21.471931458,-2461.449951172,-318.917419434,-35.233917236,-2183.887451172,-223.385925293,-340.617309570,-2155.938720703,
799,-190.068786621,-325.231811523,-2474.586914063,-195.102157593,-21.471279144,-2461.458251953,-318.924438477,-35.233615875,-2183.896240234,-223.389801025,-340.618103027,-2155.940429688,
800,-190.069274902,-325.231414795,-2474.595947266,-195.101699829,-21.472120285,-2461.459228516,-318.924346924,-35.234855652,-2183.892089844,-223.391281128,-340.618072510,-2155.947021484,
801,-190.072341919,-325.232788086,-2474.592773438,-195.104080200,-21.471542358,-2461.458496094,-318.927551270,-35.233425140,-2183.892089844,-223.394866943,-340.618225098,-2155.952392578,
802,-190.075332642,-325.233947754,-2474.602050781,-195.107192993,-21.473091125,-2461.451171875,-318.926971436,-35.237430573,-2183.874755859,-223.394943237,-340.618103027,-2155.951416016,
803,-190.077056885,-325.231048584,-2474.601074219,-195.108047485,-21.472848892,-2461.449462891,-318.930389404,-35.239555359,-2183.867431641,-223.398757935,-340.617218018,-2155.958496094,
804,-190.072189331,-325.231903076,-2474.591064453,-195.107208252,-21.474393845,-2461.442138672,-318.927062988,-35.242038727,-2183.858642578,-223.396545410,-340.617797852,-2155.957763672,
805,-190.074981689,-325.234558105,-2474.592529297,-195.106124878,-21.475904465,-2461.427490234,-318.926177979,-35.242271423,-2183.854736328,-223.397354126,-340.618377686,-2155.956054688,
806,-190.078094482,-325.230407715,-2474.602783203,-195.107254028,-21.478506088,-2461.427734375,-318.930816650,-35.242694855,-2183.856933594,-223.399398804,-340.618438721,-2155.955078125,
807,-190.079528809,-325.230957031,-2474.604736328,-195.105697632,-21.479608536,-2461.417480469,-318.930419922,-35.242984772,-2183.853759766,-223.399276733,-340.619781494,-2155.958251953,
808,-190.076065063,-325.232177734,-2474.599853516,-195.103668213,-21.482854843,-2461.408691406,-318.929840088,-35.242618561,-2183.853027344,-223.397567749,-340.618774414,-2155.961425781,
809,-190.073120117,-325.233917236,-2474.614013672,-195.098999023,-21.484531403,-2461.395263672,-318.929199219,-35.241077423,-2183.858154297,-223.392730713,-340.618041992,-2155.945556641,
810,-190.072875977,-325.233581543,-2474.598632813,-195.098648071,-21.485515594,-2461.387451172,-318.931884766,-35.239765167,-2183.867187500,-223.393630981,-340.619171143,-2155.946289063,
811,-190.070861816,-325.232940674,-2474.611816406,-195.094863892,-21.486108780,-2461.371582031,-318.933593750,-35.237216949,-2183.874267578,-223.391067505,-340.618804932,-2155.944091797,
812,-190.066101074,-325.230102539,-2474.601318359,-195.092544556,-21.487289429,-2461.359375000,-318.934692383,-35.237747192,-2183.880859375,-223.388244629,-340.618591309,-2155.931152344,
813,-190.068725586,-325.231323242,-2474.616455078,-195.092102051,-21.488569260,-2461.353759766,-318.933105469,-35.237705231,-2183.876464844,-223.387344360,-340.618560791,-2155.937500000,
814,-190.067214966,-325.229400635,-2474.602783203,-195.094161987,-21.486288071,-2461.370849609,-318.933624268,-35.239284515,-2183.866699219,-223.388458252,-340.619812012,-2155.939697266,
815,-190.070251465,-325.231231689,-2474.614990234,-195.096023560,-21.485130310,-2461.373779297,-318.931427002,-35.242591858,-2183.849365234,-223.387664795,-340.617401123,-2155.934326172,
816,-190.066268921,-325.232269287,-2474.616455078,-195.094116211,-21.485120773,-2461.391845703,-318.922973633,-35.244659424,-2183.834472656,-223.385574341,-340.617279053,-2155.937744141,
817,-190.067733765,-325.231628418,-2474.615234375,-195.091064453,-21.483076096,-2461.388671875,-318.917053223,-35.247234344,-2183.820800781,-223.386047363,-340.618835449,-2155.935058594,
818,-190.067718506,-325.232910156,-2474.628417969,-195.094116211,-21.482242584,-2461.394287109,-318.911437988,-35.250030518,-2183.815673828,-223.385528564,-340.619232178,-2155.937744141,
819,-190.071212769,-325.233886719,-2474.625976563,-195.096801758,-21.483541489,-2461.403076172,-318.909545898,-35.250461578,-2183.817138672,-223.386962891,-340.620147705,-2155.934326172,
820,-190.075576782,-325.232513428,-2474.635498047,-195.096954346,-21.483520508,-2461.387695313,-318.908142090,-35.249439240,-2183.816162109,-223.387527466,-340.619354248,-2155.931884766,
821,-190.078125000,-325.229797363,-2474.610595703,-195.099304199,-21.484338760,-2461.391113281,-318.907257080,-35.251838684,-2183.811523438,-223.389587402,-340.619842529,-2155.933349609,
822,-190.080474854,-325.233520508,-2474.632568359,-195.102371216,-21.484571457,-2461.393554688,-318.906066895,-35.256114960,-2183.796142578,-223.388473511,-340.621398926,-2155.932373047,
823,-190.080047607,-325.233123779,-2474.619873047,-195.106735229,-21.484474182,-2461.391845703,-318.903930664,-35.258209229,-2183.770751953,-223.390884399,-340.620208740,-2155.937255859,
824,-190.080886841,-325.235351563,-2474.608886719,-195.108398438,-21.485177994,-2461.383056641,-318.908630371,-35.257827759,-2183.778320313,-223.394760132,-340.620849609,-2155.947753906,
825,-190.076629639,-325.233673096,-2474.610839844,-195.111175537,-21.484558105,-2461.386474609,-318.911804199,-35.253932953,-2183.795410156,-223.393753052,-340.618957520,-2155.942138672,
826,-190.079986572,-325.234710693,-2474.604248047,-195.108825684,-21.484086990,-2461.395263672,-318.915679932,-35.251850128,-2183.805664063,-223.394088745,-340.619567871,-2155.942138672,
827,-190.078781128,-325.233947754,-2474.589599609,-195.110641479,-21.485252380,-2461.398925781,-318.918090820,-35.249515533,-2183.823974609,-223.394363403,-340.619445801,-2155.941650391,
828,-190.077926636,-325.231719971,-2474.574951172,-195.114624023,-21.484432220,-2461.393310547,-318.924468994,-35.246269226,-2183.835693359,-223.395858765,-340.618164063,-2155.933593750,
829,-190.076202393,-325.231628418,-2474.563232422,-195.118164063,-21.482719421,-2461.408447266,-318.925415039,-35.243366241,-2183.846191406,-223.395584106,-340.619567871,-2155.935302734,
830,-190.078674316,-325.236267090,-2474.574707031,-195.117370605,-21.480358124,-2461.412109375,-318.927703857,-35.241905212,-2183.864013672,-223.395462036,-340.620147705,-2155.934814453,
831,-190.072494507,-325.234924316,-2474.562011719,-195.115905762,-21.479555130,-2461.423339844,-318.926239014,-35.240707397,-2183.860839844,-223.392974854,-340.619995117,-2155.934082031,
832,-190.069854736,-325.232482910,-2474.574462891,-195.116546631,-21.476320267,-2461.433593750,-318.927551270,-35.236770630,-2183.867675781,-223.391036987,-340.620178223,-2155.933349609,
833,-190.075698853,-325.235290527,-2474.577636719,-195.114456177,-21.476173401,-2461.442626953,-318.927673340,-35.237869263,-2183.870117188,-223.393112183,-340.619842529,-2155.930175781,
834,-190.070251465,-325.234222412,-2474.575927734,-195.114135742,-21.473447800,-2461.444091797,-318.923339844,-35.238075256,-2183.867919922,-223.390136719,-340.618988037,-2155.933349609,
835,-190.065200806,-325.234527588,-2474.586425781,-195.111099243,-21.472444534,-2461.450439453,-318.918579102,-35.238357544,-2183.869628906,-223.383941650,-340.618133545,-2155.933349609,
836,-190.066192627,-325.237731934,-2474.593017578,-195.106658936,-21.471160889,-2461.453369141,-318.919494629,-35.238704681,-2183.865966797,-223.381286621,-340.619873047,-2155.937011719,
837,-190.066558838,-325.232879639,-2474.572021484,-195.110198975,-21.472433090,-2461.461669922,-318.921173096,-35.242164612,-2183.861816406,-223.384963989,-340.618804932,-2155.935302734,
838,-190.069656372,-325.234649658,-2474.588378906,-195.112884521,-21.470411301,-2461.456787109,-318.919860840,-35.244491577,-2183.844238281,-223.386245728,-340.617797852,-2155.942626953,
839,-190.065338135,-325.232177734,-2474.586181641,-195.108795166,-21.469802856,-2461.463378906,-318.916290283,-35.244754791,-2183.827636719,-223.384536743,-340.618286133,-2155.946289063,
840,-190.065063477,-325.234039307,-2474.595458984,-195.106674194,-21.471149445,-2461.458251953,-318.916870117,-35.244213104,-2183.838378906,-223.384017944,-340.619293213,-2155.946533203,
841,-190.066711426,-325.230285645,-2474.586425781,-195.107833862,-21.471467972,-2461.456787109,-318.922943115,-35.240978241,-2183.843261719,-223.385559082,-340.619384766,-2155.948242188,
842,-190.067962646,-325.232666016,-2474.593017578,-195.112258911,-21.470264435,-2461.459228516,-318.926940918,-35.239582062,-2183.861083984,-223.384201050,-340.618225098,-2155.939941406,
843,-190.065963745,-325.233489990,-2474.586914063,-195.110015869,-21.471874237,-2461.454833984,-318.930603027,-35.239246368,-2183.867675781,-223.385009766,-340.618774414,-2155.940429688,
844,-190.069320679,-325.230987549,-2474.594238281,-195.111419678,-21.471847534,-2461.450927734,-318.938476563,-35.237541199,-2183.872558594,-223.387496948,-340.621185303,-2155.941650391,
845,-190.075454712,-325.232238770,-2474.600341797,-195.117614746,-21.471826553,-2461.452880859,-318.943511963,-35.237689972,-2183.877441406,-223.390396118,-340.619201660,-2155.943847656,
846,-190.075149536,-325.234436035,-2474.606933594,-195.118835449,-21.473852158,-2461.456787109,-318.944274902,-35.236053467,-2183.885986328,-223.392471313,-340.619232178,-2155.950683594,
847,-190.073348999,-325.236450195,-2474.605712891,-195.115280151,-21.472759247,-2461.466552734,-318.943450928,-35.236713409,-2183.888916016,-223.391326904,-340.620544434,-2155.951171875,
848,-190.073181152,-325.232421875,-2474.601562500,-195.114990234,-21.472225189,-2461.469970703,-318.936431885,-35.236930847,-2183.882080078,-223.388732910,-340.620788574,-2155.946044922,
849,-190.074478149,-325.233764648,-2474.605224609,-195.120559692,-21.473752975,-2461.477539063,-318.934478760,-35.237567902,-2183.873779297,-223.391525269,-340.619964600,-2155.953125000,
850,-190.075332642,-325.235504150,-2474.605468750,-195.118865967,-21.473829269,-2461.478759766,-318.931274414,-35.238494873,-2183.864501953,-223.392135620,-340.621276855,-2155.951171875,
851,-190.073440552,-325.233123779,-2474.612060547,-195.116790771,-21.472801208,-2461.472167969,-318.928710938,-35.241287231,-2183.861572266,-223.392120361,-340.621520996,-2155.945312500,
852,-190.073715210,-325.234313965,-2474.590332031,-195.117843628,-21.473417282,-2461.470458984,-318.925201416,-35.242027283,-2183.849365234,-223.390380859,-340.620239258,-2155.943359375,
853,-190.077331543,-325.236816406,-2474.610107422,-195.116149902,-21.473905563,-2461.461669922,-318.920196533,-35.243640900,-2183.841552734,-223.390548706,-340.619995117,-2155.946777344,
854,-190.073593140,-325.233795166,-2474.599609375,-195.111923218,-21.474521637,-2461.442626953,-318.917541504,-35.244380951,-2183.843017578,-223.393142700,-340.622406006,-2155.959228516,
855,-190.066146851,-325.237030029,-2474.614257813,-195.109802246,-21.475881577,-2461.445312500,-318.909912109,-35.244808197,-2183.833251953,-223.387268066,-340.617797852,-2155.948730469,
856,-190.065338135,-325.232879639,-2474.600341797,-195.104125977,-21.477016449,-2461.437255859,-318.907684326,-35.244953156,-2183.833496094,-223.385696411,-340.618499756,-2155.956787109,
857,-190.064407349,-325.233062744,-2474.591552734,-195.105636597,-21.477821350,-2461.423339844,-318.907623291,-35.244968414,-2183.841064453,-223.385299683,-340.620208740,-2155.956054688,
858,-190.068313599,-325.235351563,-2474.602050781,-195.108444214,-21.479553223,-2461.428222656,-318.909240723,-35.243576050,-2183.839355469,-223.388320923,-340.620330811,-2155.957031250,
859,-190.065521240,-325.233856201,-2474.595458984,-195.107925415,-21.480464935,-2461.426269531,-318.906585693,-35.245239258,-2183.834960938,-223.384002686,-340.619293213,-2155.953613281,
860,-190.064743042,-325.236602783,-2474.606689453,-195.101470947,-21.478889465,-2461.418701172,-318.905181885,-35.244197845,-2183.831054688,-223.386688232,-340.620086670,-2155.959960938,
861,-190.065948486,-325.233947754,-2474.593994141,-195.102111816,-21.480491638,-2461.418701172,-318.903991699,-35.244350433,-2183.823974609,-223.387817383,-340.621826172,-2155.957519531,
862,-190.062957764,-325.235198975,-2474.598876953,-195.104660034,-21.478546143,-2461.433837891,-318.903594971,-35.246417999,-2183.830078125,-223.383178711,-340.617797852,-2155.956054688,
863,-190.062332153,-325.232788086,-2474.594482422,-195.101821899,-21.479217529,-2461.434570313,-318.903442383,-35.247459412,-2183.828613281,-223.383285522,-340.618377686,-2155.951416016,
864,-190.066268921,-325.232513428,-2474.605468750,-195.099914551,-21.476030350,-2461.436523438,-318.903259277,-35.243728638,-2183.824707031,-223.386077881,-340.620239258,-2155.961181641,
865,-190.069305420,-325.233551025,-2474.616699219,-195.106796265,-21.475955963,-2461.440429688,-318.909179688,-35.243347168,-2183.847167969,-223.387695313,-340.617919922,-2155.957519531,
866,-190.068099976,-325.237091064,-2474.609863281,-195.106903076,-21.477846146,-2461.448486328,-318.912261963,-35.239902496,-2183.854492188,-223.387878418,-340.618865967,-2155.957763672,
867,-190.070159912,-325.235260010,-2474.615478516,-195.103942871,-21.476116180,-2461.428222656,-318.914001465,-35.237388611,-2183.857910156,-223.389984131,-340.618682861,-2155.951660156,
868,-190.071578979,-325.234802246,-2474.607910156,-195.109115601,-21.475572586,-2461.428710938,-318.916687012,-35.236007690,-2183.866455078,-223.392868042,-340.619079590,-2155.946777344,
869,-190.075805664,-325.234069824,-2474.616699219,-195.112991333,-21.475803375,-2461.427490234,-318.918640137,-35.233997345,-2183.871826172,-223.395004272,-340.617614746,-2155.945068359,
870,-190.077621460,-325.234649658,-2474.603271484,-195.108886719,-21.477527618,-2461.439453125,-318.919281006,-35.235229492,-2183.882324219,-223.393661499,-340.618865967,-2155.947509766,
871,-190.076614380,-325.232910156,-2474.608398438,-195.105224609,-21.477724075,-2461.435302734,-318.918609619,-35.233501434,-2183.890869141,-223.390975952,-340.618774414,-2155.944580078,
872,-190.074264526,-325.230560303,-2474.604248047,-195.111831665,-21.475454330,-2461.440185547,-318.920257568,-35.233776093,-2183.901367188,-223.392837524,-340.619903564,-2155.950195313,
873,-190.073867798,-325.233367920,-2474.612792969,-195.114257813,-21.475505829,-2461.443603516,-318.919708252,-35.231346130,-2183.893310547,-223.394836426,-340.619232178,-2155.948730469,
874,-190.079208374,-325.236968994,-2474.627685547,-195.113433838,-21.473398209,-2461.450195313,-318.922668457,-35.232334137,-2183.900634766,-223.397293091,-340.621520996,-2155.952148438,
875,-190.076217651,-325.234222412,-2474.629394531,-195.114028931,-21.474599838,-2461.462158203,-318.918029785,-35.231494904,-2183.904541016,-223.394119263,-340.620178223,-2155.947021484,
876,-190.076232910,-325.233825684,-2474.619873047,-195.114929199,-21.472143173,-2461.455322266,-318.917480469,-35.229568481,-2183.906005859,-223.393005371,-340.620361328,-2155.947998047,
877,-190.075210571,-325.231872559,-2474.610351563,-195.114822388,-21.473098755,-2461.456298828,-318.920227051,-35.228168488,-2183.911376953,-223.393173218,-340.620849609,-2155.944824219,
878,-190.074310303,-325.233551025,-2474.617675781,-195.111343384,-21.473943710,-2461.452392578,-318.916168213,-35.227546692,-2183.912597656,-223.392776489,-340.622863770,-2155.954101563,
879,-190.072021484,-325.235229492,-2474.631591797,-195.112365723,-21.475416183,-2461.453613281,-318.914123535,-35.227001190,-2183.917724609,-223.388977051,-340.618499756,-2155.944824219,
880,-190.070480347,-325.234588623,-2474.624755859,-195.108489990,-21.476003647,-2461.440185547,-318.913452148,-35.226577759,-2183.917480469,-223.389114380,-340.619781494,-2155.954833984,
881,-190.073181152,-325.232238770,-2474.614990234,-195.110214233,-21.477640152,-2461.432128906,-318.912567139,-35.228679657,-2183.906250000,-223.390136719,-340.619842529,-2155.946533203,
882,-190.076950073,-325.232757568,-2474.625976563,-195.110458374,-21.480867386,-2461.417236328,-318.911041260,-35.232254028,-2183.885253906,-223.389068604,-340.619628906,-2155.948730469,
883,-190.072769165,-325.234313965,-2474.611572266,-195.108184814,-21.483287811,-2461.394042969,-318.908081055,-35.236206055,-2183.866210938,-223.391235352,-340.619232178,-2155.944824219,
884,-190.072479248,-325.233520508,-2474.620117188,-195.102630615,-21.485338211,-2461.371826172,-318.905120850,-35.239284515,-2183.849121094,-223.388961792,-340.620483398,-2155.944580078,
885,-190.068405151,-325.232330322,-2474.619384766,-195.099212646,-21.487857819,-2461.355957031,-318.901763916,-35.242462158,-2183.837646484,-223.387145996,-340.619476318,-2155.944091797,
886,-190.069473267,-325.234191895,-2474.615234375,-195.097076416,-21.490909576,-2461.349365234,-318.899902344,-35.243350983,-2183.832763672,-223.387237549,-340.620147705,-2155.948974609,
887,-190.071624756,-325.234039307,-2474.638671875,-195.098388672,-21.488395691,-2461.356933594,-318.900756836,-35.243953705,-2183.824707031,-223.387161255,-340.621032715,-2155.945556641,
888,-190.070999146,-325.232666016,-2474.635498047,-195.100067139,-21.488491058,-2461.375976563,-318.903198242,-35.244632721,-2183.821777344,-223.389053345,-340.620483398,-2155.953125000,
889,-190.071975708,-325.232696533,-2474.631591797,-195.101409912,-21.483484268,-2461.397460938,-318.904602051,-35.245399475,-2183.824218750,-223.389801025,-340.620269775,-2155.957519531,
890,-190.077377319,-325.234893799,-2474.642333984,-195.104751587,-21.478567123,-2461.430419922,-318.906646729,-35.246124268,-2183.815429688,-223.391494751,-340.619201660,-2155.955322266,
891,-190.077667236,-325.231689453,-2474.621093750,-195.111282349,-21.471319199,-2461.467285156,-318.909973145,-35.246078491,-2183.811279297,-223.393508911,-340.619415283,-2155.957763672,
892,-190.078079224,-325.234039307,-2474.617919922,-195.111083984,-21.471111298,-2461.470703125,-318.911621094,-35.247344971,-2183.810302734,-223.392440796,-340.618103027,-2155.958496094,
893,-190.077133179,-325.233001709,-2474.620117188,-195.112472534,-21.466060638,-2461.492675781,-318.909515381,-35.247493744,-2183.806640625,-223.391723633,-340.618469238,-2155.961669922,
894,-190.078918457,-325.231262207,-2474.629150391,-195.109664917,-21.467447281,-2461.496093750,-318.910705566,-35.246631622,-2183.804199219,-223.392105103,-340.618560791,-2155.961425781,
895,-190.079360962,-325.233215332,-2474.634765625,-195.115005493,-21.464223862,-2461.497314453,-318.914276123,-35.248737335,-2183.802734375,-223.394271851,-340.618591309,-2155.958251953,
896,-190.083648682,-325.230743408,-2474.627929688,-195.117828369,-21.465476990,-2461.499755859,-318.916290283,-35.249938965,-2183.800292969,-223.395904541,-340.618591309,-2155.963378906,
897,-190.084762573,-325.234222412,-2474.645751953,-195.116104126,-21.462293625,-2461.492919922,-318.915740967,-35.250537872,-2183.792236328,-223.397491455,-340.618927002,-2155.970214844,
898,-190.083007813,-325.232147217,-2474.642333984,-195.117095947,-21.463729858,-2461.502197266,-318.916076660,-35.249542236,-2183.795654297,-223.397628784,-340.619201660,-2155.962890625,
899,-190.083755493,-325.233581543,-2474.654296875,-195.120315552,-21.461435318,-2461.520019531,-318.914703369,-35.251171112,-2183.788330078,-223.397888184,-340.620117188,-2155.969238281,
900,-190.084762573,-325.229461670,-2474.653564453,-195.118316650,-21.459335327,-2461.521972656,-318.913024902,-35.249664307,-2183.792968750,-223.396194458,-340.617187500,-2155.961669922,
901,-190.076583862,-325.231994629,-2474.662353516,-195.110763550,-21.459100723,-2461.523681641,-318.905639648,-35.250377655,-2183.778320313,-223.390472412,-340.619506836,-2155.961181641,
902,-190.072692871,-325.228088379,-2474.649902344,-195.108078003,-21.459423065,-2461.527343750,-318.898498535,-35.252796173,-2183.775146484,-223.386566162,-340.617797852,-2155.963867188,
903,-190.074127197,-325.228912354,-2474.651855469,-195.109390259,-21.458000183,-2461.513183594,-318.896636963,-35.253902435,-2183.766113281,-223.388137817,-340.617248535,-2155.968505859,
904,-190.075637817,-325.230102539,-2474.655029297,-195.111297607,-21.458909988,-2461.513183594,-318.896575928,-35.255222321,-2183.755615234,-223.392196655,-340.619079590,-2155.967773438,
905,-190.074035645,-325.230834961,-2474.644531250,-195.106124878,-21.460893631,-2461.507080078,-318.899688721,-35.253974915,-2183.761474609,-223.388900757,-340.618957520,-2155.960693359,
906,-190.066619873,-325.230560303,-2474.625000000,-195.105102539,-21.461194992,-2461.500976563,-318.896270752,-35.253677368,-2183.761962891,-223.386215210,-340.619781494,-2155.957031250,
907,-190.067733765,-325.228912354,-2474.620361328,-195.106445313,-21.461975098,-2461.483886719,-318.900329590,-35.253780365,-2183.762451172,-223.385848999,-340.618286133,-2155.948242188,
908,-190.066253662,-325.233703613,-2474.622070313,-195.104080200,-21.462293625,-2461.471191406,-318.903259277,-35.254932404,-2183.769531250,-223.385726929,-340.619842529,-2155.948242188,
909,-190.064819336,-325.232330322,-2474.615478516,-195.101623535,-21.464221954,-2461.462890625,-318.900238037,-35.254680634,-2183.765625000,-223.383209229,-340.619842529,-2155.947998047,
910,-190.061523438,-325.234405518,-2474.593261719,-195.102127075,-21.465469360,-2461.474853516,-318.899902344,-35.255641937,-2183.759521484,-223.381195068,-340.620239258,-2155.950195313,
911,-190.066879272,-325.234832764,-2474.606201172,-195.103622437,-21.463981628,-2461.467529297,-318.905609131,-35.255817413,-2183.757324219,-223.384353638,-340.619567871,-2155.940185547,
