Number of frames: 1000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z
504,-185.948257446,-374.809143066,-2489.615478516,-187.562530518,-70.981872559,-2485.794189453,-310.881469727,-75.097618103,-2207.531005859,-218.524108887,-380.457183838,-2171.084472656,
505,-185.947586060,-374.808898926,-2489.615234375,-187.562637329,-70.981033325,-2485.819824219,-310.878356934,-75.096153259,-2207.527832031,-218.524139404,-380.455841064,-2171.085693359,
506,-185.942337036,-374.805877686,-2489.605468750,-187.562301636,-70.980636597,-2485.811767578,-310.879791260,-75.095497131,-2207.531005859,-218.522674561,-380.454833984,-2171.084960938,
507,-185.947250366,-374.804321289,-2489.593750000,-187.560485840,-70.982551575,-2485.812011719,-310.878021240,-75.096801758,-2207.532470703,-218.521621704,-380.455047607,-2171.078369141,
508,-185.954895020,-374.806213379,-2489.607177734,-187.563217163,-70.983039856,-2485.817871094,-310.882690430,-75.096084595,-2207.531005859,-218.524688721,-380.455902100,-2171.078125000,
509,-185.956207275,-374.808746338,-2489.605957031,-187.564849854,-70.981269836,-2485.814208984,-310.883270264,-75.095596313,-2207.535644531,-218.523605347,-380.454101563,-2171.079101563,
510,-185.954818726,-374.806671143,-2489.604980469,-187.564788818,-70.980010986,-2485.809814453,-310.881500244,-75.097229004,-2207.534179688,-218.522247314,-380.455596924,-2171.078857422,
511,-185.955688477,-374.805145264,-2489.606933594,-187.565521240,-70.981033325,-2485.812255859,-310.880706787,-75.096504211,-2207.540283203,-218.523529053,-380.456390381,-2171.082031250,
512,-185.953857422,-374.809722900,-2489.616455078,-187.569702148,-70.981971741,-2485.811035156,-310.880645752,-75.095893860,-2207.532714844,-218.525238037,-380.455230713,-2171.081298828,
513,-185.951324463,-374.809051514,-2489.598388672,-187.570983887,-70.982337952,-2485.815917969,-310.881622314,-75.095703125,-2207.531005859,-218.523788452,-380.456481934,-2171.086181641,
514,-185.948074341,-374.808044434,-2489.605712891,-187.564590454,-70.981140137,-2485.819335938,-310.877563477,-75.095695496,-2207.536621094,-218.518280029,-380.455963135,-2171.076416016,
515,-185.947006226,-374.811126709,-2489.613281250,-187.566116333,-70.983062744,-2485.816406250,-310.878692627,-75.096794128,-2207.536621094,-218.518966675,-380.457611084,-2171.085693359,
516,-185.950103760,-374.809356689,-2489.601806641,-187.566879272,-70.979751587,-2485.812255859,-310.879150391,-75.097351074,-2207.537353516,-218.521804810,-380.456939697,-2171.081542969,
517,-185.956314087,-374.809936523,-2489.597167969,-187.567916870,-70.981643677,-2485.810058594,-310.880432129,-75.097755432,-2207.530761719,-218.522338867,-380.458068848,-2171.083496094,
518,-185.954910278,-374.808074951,-2489.605957031,-187.563125610,-70.983024597,-2485.819091797,-310.878112793,-75.096900940,-2207.538818359,-218.519256592,-380.457122803,-2171.077880859,
519,-185.952941895,-374.810150146,-2489.606445313,-187.566757202,-70.984062195,-2485.821289063,-310.874725342,-75.096519470,-2207.529541016,-218.518539429,-380.458251953,-2171.083740234,
520,-185.951385498,-374.813598633,-2489.598632813,-187.564743042,-70.985214233,-2485.813964844,-310.875823975,-75.098861694,-2207.532470703,-218.520736694,-380.459960938,-2171.087646484,
521,-185.950683594,-374.808898926,-2489.602294922,-187.561630249,-70.980049133,-2485.809082031,-310.876922607,-75.098083496,-2207.532714844,-218.519241333,-380.459777832,-2171.089599609,
522,-185.948776245,-374.811706543,-2489.615966797,-187.561096191,-70.982345581,-2485.809082031,-310.875457764,-75.097793579,-2207.535156250,-218.517211914,-380.458312988,-2171.088134766,
523,-185.949569702,-374.812194824,-2489.606689453,-187.558273315,-70.981140137,-2485.805419922,-310.874359131,-75.097785950,-2207.537841797,-218.517425537,-380.459045410,-2171.089355469,
524,-185.951568604,-374.814178467,-2489.613525391,-187.563003540,-70.983161926,-2485.827148438,-310.878448486,-75.098190308,-2207.532958984,-218.519149780,-380.459014893,-2171.078125000,
525,-185.951690674,-374.811492920,-2489.606689453,-187.562225342,-70.981689453,-2485.818115234,-310.880889893,-75.098579407,-2207.538085938,-218.520355225,-380.459136963,-2171.083740234,
526,-185.951324463,-374.811737061,-2489.620605469,-187.563461304,-70.981689453,-2485.818847656,-310.879272461,-75.099067688,-2207.531005859,-218.519592285,-380.458679199,-2171.076904297,
527,-185.953872681,-374.811920166,-2489.597656250,-187.563644409,-70.982528687,-2485.815185547,-310.881774902,-75.099243164,-2207.534423828,-218.520080566,-380.459686279,-2171.080078125,
528,-185.951675415,-374.808959961,-2489.603271484,-187.565368652,-70.982383728,-2485.810058594,-310.881378174,-75.100105286,-2207.538574219,-218.521759033,-380.459930420,-2171.086425781,
529,-185.953384399,-374.808685303,-2489.598876953,-187.565383911,-70.982971191,-2485.816406250,-310.881652832,-75.099166870,-2207.531250000,-218.522155762,-380.461242676,-2171.092041016,
530,-185.949584961,-374.813812256,-2489.612792969,-187.562744141,-70.982971191,-2485.815185547,-310.880065918,-75.099868774,-2207.531005859,-218.518997192,-380.460083008,-2171.092041016,
531,-185.950057983,-374.813781738,-2489.603027344,-187.563018799,-70.981384277,-2485.811767578,-310.879241943,-75.098991394,-2207.525146484,-218.518966675,-380.460357666,-2171.078369141,
532,-185.956207275,-374.814270020,-2489.620361328,-187.564773560,-70.979675293,-2485.809570313,-310.881591797,-75.098449707,-2207.524902344,-218.519851685,-380.458557129,-2171.080322266,
533,-185.955947876,-374.810150146,-2489.609863281,-187.568771362,-70.981826782,-2485.819091797,-310.885223389,-75.100349426,-2207.530761719,-218.521377563,-380.459625244,-2171.085937500,
534,-185.956176758,-374.813446045,-2489.617431641,-187.564743042,-70.979850769,-2485.805419922,-310.886016846,-75.098846436,-2207.528808594,-218.520645142,-380.458099365,-2171.082031250,
535,-185.953140259,-374.810607910,-2489.604003906,-187.563232422,-70.980873108,-2485.807373047,-310.885314941,-75.099548340,-2207.531494141,-218.523498535,-380.459228516,-2171.093505859,
536,-185.952362061,-374.809051514,-2489.606201172,-187.565017700,-70.980026245,-2485.806884766,-310.881652832,-75.098587036,-2207.531738281,-218.519699097,-380.459533691,-2171.083740234,
537,-185.944702148,-374.807037354,-2489.598632813,-187.562362671,-70.980056763,-2485.806640625,-310.881072998,-75.095924377,-2207.533691406,-218.517608643,-380.458618164,-2171.088134766,
538,-185.946670532,-374.809661865,-2489.597656250,-187.552124023,-70.979614258,-2485.816894531,-310.880798340,-75.097793579,-2207.535644531,-218.518234253,-380.458862305,-2171.086181641,
539,-185.950103760,-374.808258057,-2489.594482422,-187.560821533,-70.980110168,-2485.818603516,-310.883514404,-75.096633911,-2207.531738281,-218.522354126,-380.459289551,-2171.089355469,
540,-185.949600220,-374.809234619,-2489.602539063,-187.563644409,-70.978286743,-2485.802978516,-310.884033203,-75.096405029,-2207.530029297,-218.523208618,-380.458038330,-2171.090820313,
541,-185.947204590,-374.810028076,-2489.618896484,-187.560317993,-70.980583191,-2485.821533203,-310.883270264,-75.096076965,-2207.530517578,-218.521911621,-380.458465576,-2171.093994141,
542,-185.946472168,-374.811584473,-2489.618652344,-187.555130005,-70.979087830,-2485.809814453,-310.880493164,-75.095939636,-2207.530761719,-218.519683838,-380.459045410,-2171.086181641,
543,-185.943923950,-374.807800293,-2489.603027344,-187.560852051,-70.979866028,-2485.815429688,-310.880462646,-75.096672058,-2207.526123047,-218.519836426,-380.458648682,-2171.083496094,
544,-185.942276001,-374.809600830,-2489.603027344,-187.563400269,-70.979881287,-2485.809570313,-310.877746582,-75.097137451,-2207.523193359,-218.519989014,-380.459014893,-2171.089111328,
545,-185.944915771,-374.810028076,-2489.610107422,-187.558059692,-70.977035522,-2485.805175781,-310.877044678,-75.095550537,-2207.522460938,-218.519683838,-380.457244873,-2171.087158203,
546,-185.937515259,-374.808654785,-2489.597167969,-187.558242798,-70.978607178,-2485.806152344,-310.876586914,-75.097122192,-2207.520996094,-218.520233154,-380.460144043,-2171.097167969,
547,-185.943038940,-374.813751221,-2489.612792969,-187.562362671,-70.980049133,-2485.812500000,-310.879272461,-75.096191406,-2207.523193359,-218.519989014,-380.458038330,-2171.085205078,
548,-185.948089600,-374.810791016,-2489.596679688,-187.565750122,-70.980361938,-2485.815429688,-310.885009766,-75.096717834,-2207.527099609,-218.522277832,-380.459686279,-2171.082519531,
549,-185.948287964,-374.812164307,-2489.604248047,-187.563537598,-70.979103088,-2485.825683594,-310.880706787,-75.097221375,-2207.519775391,-218.521514893,-380.460510254,-2171.088134766,
550,-185.945343018,-374.809692383,-2489.614746094,-187.564971924,-70.981231689,-2485.814453125,-310.880035400,-75.096504211,-2207.518554688,-218.519653320,-380.461364746,-2171.094482422,
551,-185.948150635,-374.807769775,-2489.596679688,-187.564315796,-70.979866028,-2485.814453125,-310.882324219,-75.096313477,-2207.526611328,-218.521163940,-380.461242676,-2171.090087891,
552,-185.953857422,-374.810882568,-2489.608886719,-187.565216064,-70.979988098,-2485.807128906,-310.883270264,-75.096496582,-2207.523437500,-218.524673462,-380.461181641,-2171.096923828,
553,-185.950683594,-374.809265137,-2489.602050781,-187.569015503,-70.980026245,-2485.819824219,-310.883544922,-75.097846985,-2207.524658203,-218.519836426,-380.462524414,-2171.091064453,
554,-185.950805664,-374.812652588,-2489.609619141,-187.566680908,-70.979698181,-2485.812011719,-310.881347656,-75.097846985,-2207.523681641,-218.520217896,-380.461334229,-2171.084472656,
555,-185.956298828,-374.813934326,-2489.614013672,-187.565261841,-70.982574463,-2485.814941406,-310.886077881,-75.097541809,-2207.526855469,-218.523239136,-380.463806152,-2171.087646484,
556,-185.954071045,-374.813537598,-2489.622802734,-187.570220947,-70.979804993,-2485.816650391,-310.884704590,-75.099205017,-2207.528320313,-218.522338867,-380.461486816,-2171.092041016,
557,-185.954040527,-374.813354492,-2489.624755859,-187.569183350,-70.980903625,-2485.814941406,-310.884918213,-75.099006653,-2207.528076172,-218.523040771,-380.459442139,-2171.089599609,
558,-185.956283569,-374.813629150,-2489.615234375,-187.565856934,-70.980834961,-2485.808105469,-310.883270264,-75.098594666,-2207.525146484,-218.522232056,-380.461639404,-2171.090087891,
559,-185.954269409,-374.815368652,-2489.622558594,-187.566345215,-70.981933594,-2485.813476563,-310.882568359,-75.100402832,-2207.529296875,-218.523513794,-380.460968018,-2171.091796875,
560,-185.951522827,-374.813903809,-2489.610351563,-187.570755005,-70.980110168,-2485.812988281,-310.882598877,-75.098777771,-2207.521484375,-218.520843506,-380.462005615,-2171.090820313,
561,-185.949264526,-374.812591553,-2489.608642578,-187.565109253,-70.981430054,-2485.810302734,-310.879333496,-75.098693848,-2207.532714844,-218.519058228,-380.461090088,-2171.088623047,
562,-185.950027466,-374.813934326,-2489.617675781,-187.561996460,-70.980247498,-2485.804199219,-310.880432129,-75.099624634,-2207.527587891,-218.520126343,-380.462341309,-2171.091796875,
563,-185.947921753,-374.814483643,-2489.608886719,-187.563812256,-70.981643677,-2485.812500000,-310.879943848,-75.098518372,-2207.529052734,-218.518676758,-380.461090088,-2171.086181641,
564,-185.950881958,-374.816009521,-2489.626464844,-187.567016602,-70.980377197,-2485.824707031,-310.879730225,-75.098701477,-2207.531494141,-218.519348145,-380.460052490,-2171.086669922,
565,-185.946670532,-374.813507080,-2489.632324219,-187.562362671,-70.979690552,-2485.807617188,-310.877532959,-75.097900391,-2207.527832031,-218.516555786,-380.459350586,-2171.085449219,
566,-185.942962646,-374.811340332,-2489.603271484,-187.561706543,-70.979644775,-2485.797851563,-310.877227783,-75.098426819,-2207.524902344,-218.516235352,-380.458740234,-2171.088867188,
567,-185.945800781,-374.815368652,-2489.611328125,-187.564178467,-70.980064392,-2485.802978516,-310.880065918,-75.098258972,-2207.532958984,-218.516769409,-380.459197998,-2171.085205078,
568,-185.944641113,-374.813720703,-2489.616943359,-187.563644409,-70.980148315,-2485.801757813,-310.877105713,-75.097015381,-2207.523437500,-218.515075684,-380.459564209,-2171.091796875,
569,-185.945159912,-374.811523438,-2489.619628906,-187.561660767,-70.981369019,-2485.816650391,-310.875579834,-75.096694946,-2207.524414063,-218.514450073,-380.459991455,-2171.091308594,
570,-185.943878174,-374.811096191,-2489.627197266,-187.561645508,-70.978340149,-2485.811523438,-310.877014160,-75.095848083,-2207.520507813,-218.514297485,-380.459136963,-2171.081542969,
571,-185.950088501,-374.812500000,-2489.606201172,-187.566818237,-70.980888367,-2485.813720703,-310.878295898,-75.096107483,-2207.512207031,-218.515869141,-380.457153320,-2171.088623047,
572,-185.949188232,-374.811859131,-2489.614013672,-187.567337036,-70.983085632,-2485.818115234,-310.880279541,-75.094520569,-2207.522705078,-218.518127441,-380.459289551,-2171.094238281,
573,-185.947830200,-374.808776855,-2489.599853516,-187.568649292,-70.978912354,-2485.813964844,-310.881164551,-75.095062256,-2207.513916016,-218.519836426,-380.459411621,-2171.091552734,
574,-185.946975708,-374.812286377,-2489.614013672,-187.568969727,-70.981704712,-2485.816894531,-310.881469727,-75.096908569,-2207.518310547,-218.519210815,-380.458557129,-2171.086425781,
575,-185.944015503,-374.812591553,-2489.598632813,-187.571243286,-70.981628418,-2485.814453125,-310.882934570,-75.094947815,-2207.514648438,-218.519973755,-380.458160400,-2171.086669922,
576,-185.948165894,-374.808441162,-2489.604492188,-187.568832397,-70.981239319,-2485.819824219,-310.881958008,-75.096580505,-2207.519531250,-218.520584106,-380.458709717,-2171.091308594,
577,-185.948730469,-374.811370850,-2489.617919922,-187.566802979,-70.980903625,-2485.823242188,-310.882354736,-75.096069336,-2207.520507813,-218.521820068,-380.457489014,-2171.088134766,
578,-185.949615479,-374.811218262,-2489.603515625,-187.568038940,-70.980148315,-2485.819091797,-310.882385254,-75.096984863,-2207.519531250,-218.525405884,-380.456848145,-2171.095947266,
579,-185.952346802,-374.809783936,-2489.614746094,-187.571441650,-70.980400085,-2485.812255859,-310.883972168,-75.097953796,-2207.524902344,-218.529388428,-380.459381104,-2171.095703125,
580,-185.954391479,-374.812408447,-2489.618408203,-187.570251465,-70.984100342,-2485.817138672,-310.887878418,-75.097602844,-2207.526367188,-218.529052734,-380.459960938,-2171.097167969,
581,-185.951416016,-374.813690186,-2489.608886719,-187.568618774,-70.983276367,-2485.813476563,-310.884582520,-75.097824097,-2207.527343750,-218.526123047,-380.460449219,-2171.096191406,
582,-185.951080322,-374.808441162,-2489.602783203,-187.567276001,-70.982933044,-2485.814941406,-310.885406494,-75.097694397,-2207.522216797,-218.523071289,-380.460296631,-2171.092285156,
583,-185.948669434,-374.810211182,-2489.605957031,-187.565246582,-70.982353210,-2485.810791016,-310.882324219,-75.098236084,-2207.519531250,-218.521377563,-380.461425781,-2171.087402344,
584,-185.945297241,-374.808227539,-2489.601562500,-187.564208984,-70.983612061,-2485.811767578,-310.879547119,-75.098854065,-2207.523193359,-218.518249512,-380.459594727,-2171.087890625,
585,-185.944992065,-374.813720703,-2489.611816406,-187.560836792,-70.982780457,-2485.808105469,-310.878570557,-75.097831726,-2207.521728516,-218.518264771,-380.459686279,-2171.089599609,
586,-185.944747925,-374.814819336,-2489.610839844,-187.561798096,-70.984817505,-2485.808837891,-310.881164551,-75.099449158,-2207.529296875,-218.519180298,-380.459197998,-2171.088378906,
587,-185.947692871,-374.813293457,-2489.603515625,-187.564315796,-70.983688354,-2485.804687500,-310.880462646,-75.098625183,-2207.520507813,-218.520095825,-380.460510254,-2171.089843750,
588,-185.945617676,-374.813385010,-2489.619384766,-187.560287476,-70.982810974,-2485.798339844,-310.879852295,-75.098152161,-2207.523681641,-218.519149780,-380.460418701,-2171.092041016,
589,-185.943389893,-374.814300537,-2489.604980469,-187.557495117,-70.984298706,-2485.812011719,-310.877044678,-75.100883484,-2207.525146484,-218.515533447,-380.461853027,-2171.086181641,
590,-185.947692871,-374.814453125,-2489.604492188,-187.558990479,-70.984054565,-2485.803955078,-310.879791260,-75.100334167,-2207.533203125,-218.517807007,-380.459899902,-2171.094970703,
591,-185.949386597,-374.811859131,-2489.616699219,-187.559585571,-70.985153198,-2485.805908203,-310.880920410,-75.098594666,-2207.524169922,-218.517349243,-380.458557129,-2171.087890625,
592,-185.951416016,-374.811676025,-2489.606933594,-187.561721802,-70.984123230,-2485.817382813,-310.880401611,-75.097915649,-2207.529785156,-218.517456055,-380.458831787,-2171.084960938,
593,-185.946273804,-374.813018799,-2489.603027344,-187.561065674,-70.981941223,-2485.813476563,-310.879211426,-75.099121094,-2207.523925781,-218.519134521,-380.459533691,-2171.083740234,
594,-185.945068359,-374.816558838,-2489.611083984,-187.561172485,-70.981567383,-2485.802734375,-310.880157471,-75.097724915,-2207.528320313,-218.520507813,-380.459960938,-2171.091796875,
595,-185.951828003,-374.813903809,-2489.610839844,-187.562973022,-70.981491089,-2485.808593750,-310.883789063,-75.099311829,-2207.530029297,-218.522918701,-380.460510254,-2171.079833984,
596,-185.950805664,-374.817047119,-2489.617675781,-187.564346313,-70.980644226,-2485.813476563,-310.883728027,-75.097511292,-2207.527832031,-218.524093628,-380.461578369,-2171.092773438,
597,-185.953430176,-374.818023682,-2489.615966797,-187.564102173,-70.980957031,-2485.803222656,-310.884277344,-75.100540161,-2207.522460938,-218.525268555,-380.459503174,-2171.090820313,
598,-185.953369141,-374.815917969,-2489.619140625,-187.560241699,-70.982246399,-2485.799072266,-310.880004883,-75.097908020,-2207.521972656,-218.523406982,-380.458862305,-2171.083496094,
599,-185.951889038,-374.809295654,-2489.598632813,-187.563278198,-70.980781555,-2485.802001953,-310.881378174,-75.096954346,-2207.522949219,-218.526580811,-380.460540771,-2171.084960938,
600,-185.953567505,-374.814178467,-2489.605712891,-187.563995361,-70.979782104,-2485.802978516,-310.881866455,-75.097885132,-2207.519287109,-218.526382446,-380.458343506,-2171.079345703,
601,-185.951278687,-374.813659668,-2489.593505859,-187.565628052,-70.981918335,-2485.814941406,-310.881622314,-75.097114563,-2207.527587891,-218.527694702,-380.459106445,-2171.085205078,
602,-185.951705933,-374.813598633,-2489.623046875,-187.563140869,-70.980247498,-2485.804687500,-310.882812500,-75.099304199,-2207.521240234,-218.530487061,-380.459655762,-2171.082031250,
603,-185.949539185,-374.811035156,-2489.606445313,-187.561843872,-70.981208801,-2485.810546875,-310.879943848,-75.097084045,-2207.526123047,-218.528228760,-380.458038330,-2171.086669922,
604,-185.948120117,-374.809509277,-2489.599853516,-187.563934326,-70.980537415,-2485.812988281,-310.881378174,-75.097366333,-2207.524169922,-218.530517578,-380.458312988,-2171.092529297,
605,-185.948913574,-374.810729980,-2489.604248047,-187.561538696,-70.979309082,-2485.806640625,-310.882507324,-75.097274780,-2207.522705078,-218.530334473,-380.459381104,-2171.087158203,
606,-185.950073242,-374.808044434,-2489.600341797,-187.558837891,-70.979652405,-2485.794921875,-310.878936768,-75.096847534,-2207.522460938,-218.527633667,-380.458038330,-2171.083740234,
607,-185.944686890,-374.806915283,-2489.599609375,-187.561752319,-70.979904175,-2485.810546875,-310.879119873,-75.096000671,-2207.533203125,-218.525253296,-380.457611084,-2171.087890625,
608,-185.943954468,-374.809570313,-2489.609619141,-187.558105469,-70.979804993,-2485.811767578,-310.877563477,-75.095657349,-2207.529541016,-218.525283813,-380.456756592,-2171.087402344,
609,-185.947113037,-374.812194824,-2489.605712891,-187.559417725,-70.981391907,-2485.816894531,-310.877807617,-75.096954346,-2207.524902344,-218.526184082,-380.458770752,-2171.089599609,
610,-185.943145752,-374.807678223,-2489.592529297,-187.561737061,-70.981216431,-2485.819824219,-310.878112793,-75.096176147,-2207.518554688,-218.526016235,-380.458343506,-2171.090332031,
611,-185.944656372,-374.809600830,-2489.611572266,-187.563552856,-70.980476379,-2485.812744141,-310.878021240,-75.096420288,-2207.521972656,-218.522949219,-380.459808350,-2171.088623047,
612,-185.943084717,-374.812835693,-2489.612304688,-187.556930542,-70.981437683,-2485.819091797,-310.875000000,-75.095672607,-2207.521972656,-218.517517090,-380.456726074,-2171.076660156,
613,-185.946517944,-374.813293457,-2489.594970703,-187.560394287,-70.983032227,-2485.814208984,-310.876495361,-75.096183777,-2207.522705078,-218.522628784,-380.459960938,-2171.090332031,
614,-185.949676514,-374.814392090,-2489.606445313,-187.563201904,-70.982414246,-2485.818847656,-310.876281738,-75.098144531,-2207.530517578,-218.522415161,-380.458984375,-2171.090820313,
615,-185.949432373,-374.811950684,-2489.608642578,-187.562789917,-70.982322693,-2485.813476563,-310.877136230,-75.097816467,-2207.527832031,-218.522064209,-380.459869385,-2171.086181641,
616,-185.946395874,-374.811370850,-2489.594970703,-187.557403564,-70.982246399,-2485.812011719,-310.876373291,-75.097610474,-2207.524658203,-218.521820068,-380.460540771,-2171.081298828,
617,-185.950637817,-374.811553955,-2489.612548828,-187.561599731,-70.984390259,-2485.812011719,-310.876647949,-75.098495483,-2207.523193359,-218.523529053,-380.458801270,-2171.078857422,
618,-185.953399658,-374.815734863,-2489.608398438,-187.569595337,-70.982658386,-2485.816650391,-310.882415771,-75.097587585,-2207.528320313,-218.523727417,-380.459655762,-2171.077636719,
619,-185.951263428,-374.811401367,-2489.600830078,-187.569183350,-70.985908508,-2485.818359375,-310.880981445,-75.097167969,-2207.526367188,-218.522659302,-380.459350586,-2171.080810547,
620,-185.953765869,-374.814880371,-2489.607177734,-187.568191528,-70.984596252,-2485.822021484,-310.879791260,-75.098297119,-2207.521484375,-218.523269653,-380.460845947,-2171.090087891,
621,-185.954238892,-374.815093994,-2489.608398438,-187.568878174,-70.983757019,-2485.815673828,-310.880554199,-75.098197937,-2207.531494141,-218.523025513,-380.461242676,-2171.092529297,
622,-185.955810547,-374.816680908,-2489.610839844,-187.569900513,-70.985191345,-2485.819580078,-310.880096436,-75.098762512,-2207.520019531,-218.524215698,-380.460845947,-2171.088378906,
623,-185.950698853,-374.815734863,-2489.610107422,-187.568344116,-70.985694885,-2485.812011719,-310.881958008,-75.100242615,-2207.526855469,-218.524124146,-380.460815430,-2171.087402344,
624,-185.952682495,-374.812438965,-2489.611328125,-187.568847656,-70.987358093,-2485.821044922,-310.882019043,-75.099510193,-2207.524902344,-218.525207520,-380.461700439,-2171.084960938,
625,-185.955490112,-374.815795898,-2489.615234375,-187.568496704,-70.984893799,-2485.826171875,-310.882263184,-75.099098206,-2207.520263672,-218.524887085,-380.461151123,-2171.078369141,
626,-185.956802368,-374.815582275,-2489.624511719,-187.565078735,-70.983818054,-2485.808593750,-310.884765625,-75.098823547,-2207.523437500,-218.528717041,-380.461761475,-2171.093505859,
627,-185.948318481,-374.813171387,-2489.609375000,-187.563018799,-70.984558105,-2485.821044922,-310.880828857,-75.098342896,-2207.530029297,-218.527374268,-380.461364746,-2171.086425781,
628,-185.950622559,-374.813446045,-2489.599609375,-187.560150146,-70.985382080,-2485.814697266,-310.880798340,-75.098693848,-2207.530273438,-218.525405884,-380.460296631,-2171.082275391,
629,-185.949523926,-374.812011719,-2489.595947266,-187.560852051,-70.983772278,-2485.820068359,-310.880249023,-75.098930359,-2207.530029297,-218.528366089,-380.459747314,-2171.083496094,
630,-185.953414917,-374.812530518,-2489.603759766,-187.563232422,-70.984664917,-2485.822753906,-310.881378174,-75.098747253,-2207.529785156,-218.528747559,-380.458831787,-2171.088378906,
631,-185.950714111,-374.813018799,-2489.609619141,-187.559631348,-70.980140686,-2485.810058594,-310.876525879,-75.098823547,-2207.519775391,-218.522811890,-380.459320068,-2171.079833984,
632,-185.953079224,-374.810943604,-2489.606933594,-187.556304932,-70.981498718,-2485.820556641,-310.878326416,-75.097877502,-2207.528076172,-218.521179199,-380.458465576,-2171.084960938,
633,-185.956558228,-374.811828613,-2489.606689453,-187.559524536,-70.980438232,-2485.813476563,-310.879425049,-75.097923279,-2207.521728516,-218.523254395,-380.457824707,-2171.077148438,
634,-185.954864502,-374.814361572,-2489.622070313,-187.563125610,-70.982849121,-2485.816650391,-310.879333496,-75.096336365,-2207.528808594,-218.523925781,-380.458099365,-2171.076416016,
635,-185.954910278,-374.813507080,-2489.596435547,-187.562316895,-70.981689453,-2485.818115234,-310.878051758,-75.096168518,-2207.530273438,-218.522628784,-380.457153320,-2171.089111328,
636,-185.951171875,-374.809814453,-2489.607666016,-187.556808472,-70.980468750,-2485.818603516,-310.876770020,-75.097633362,-2207.518310547,-218.521621704,-380.457733154,-2171.077148438,
637,-185.954071045,-374.810424805,-2489.611816406,-187.562103271,-70.979248047,-2485.817626953,-310.878723145,-75.096153259,-2207.519775391,-218.519927979,-380.457519531,-2171.075439453,
638,-185.953903198,-374.807891846,-2489.601074219,-187.563934326,-70.980857849,-2485.805664063,-310.880126953,-75.096305847,-2207.520263672,-218.521545410,-380.455780029,-2171.078125000,
639,-185.957611084,-374.812011719,-2489.614746094,-187.562255859,-70.980705261,-2485.820800781,-310.881927490,-75.098693848,-2207.536621094,-218.523605347,-380.457489014,-2171.093261719,
640,-185.951828003,-374.811370850,-2489.607666016,-187.559371948,-70.980995178,-2485.818847656,-310.877960205,-75.096931458,-2207.527832031,-218.520690918,-380.458496094,-2171.094726563,
641,-185.951309204,-374.813018799,-2489.620361328,-187.563064575,-70.981781006,-2485.806152344,-310.878204346,-75.098052979,-2207.521240234,-218.522689819,-380.458221436,-2171.083740234,
642,-185.955947876,-374.811065674,-2489.604736328,-187.566711426,-70.980468750,-2485.807617188,-310.882720947,-75.096870422,-2207.530517578,-218.526687622,-380.457824707,-2171.084960938,
643,-185.953277588,-374.812347412,-2489.619628906,-187.564834595,-70.982818604,-2485.812744141,-310.879028320,-75.097106934,-2207.521972656,-218.525848389,-380.457153320,-2171.094726563,
644,-185.951202393,-374.811676025,-2489.601318359,-187.563461304,-70.981719971,-2485.806640625,-310.880645752,-75.096763611,-2207.528808594,-218.524597168,-380.458465576,-2171.090820313,
645,-185.950256348,-374.811340332,-2489.616210938,-187.565673828,-70.981262207,-2485.819091797,-310.878448486,-75.094818115,-2207.526123047,-218.524169922,-380.456390381,-2171.081787109,
646,-185.952255249,-374.812683105,-2489.609375000,-187.567138672,-70.981170654,-2485.808349609,-310.880737305,-75.097396851,-2207.522949219,-218.524673462,-380.457305908,-2171.076904297,
647,-185.951782227,-374.811584473,-2489.606933594,-187.565246582,-70.981300354,-2485.817138672,-310.878997803,-75.096603394,-2207.520019531,-218.525802612,-380.458007813,-2171.084228516,
648,-185.948150635,-374.810119629,-2489.611328125,-187.562423706,-70.981681824,-2485.816894531,-310.879760742,-75.096641541,-2207.521728516,-218.524047852,-380.458190918,-2171.076171875,
649,-185.950576782,-374.813537598,-2489.624023438,-187.567642212,-70.983009338,-2485.822265625,-310.882080078,-75.096817017,-2207.523193359,-218.525955200,-380.457794189,-2171.081542969,
650,-185.951202393,-374.810150146,-2489.600341797,-187.568161011,-70.981658936,-2485.820800781,-310.881835938,-75.096946716,-2207.519042969,-218.525299072,-380.456420898,-2171.075195313,
651,-185.947601318,-374.813385010,-2489.608642578,-187.564529419,-70.983047485,-2485.812500000,-310.877777100,-75.096168518,-2207.511962891,-218.521911621,-380.456451416,-2171.068603516,
652,-185.943954468,-374.811004639,-2489.607910156,-187.562347412,-70.981948853,-2485.806396484,-310.875793457,-75.096229553,-2207.516601563,-218.521011353,-380.459075928,-2171.081542969,
653,-185.946212769,-374.814331055,-2489.602050781,-187.563385010,-70.983268738,-2485.798339844,-310.878967285,-75.096603394,-2207.522705078,-218.522399902,-380.458404541,-2171.078369141,
654,-185.946182251,-374.811950684,-2489.602050781,-187.566268921,-70.984542847,-2485.811035156,-310.877014160,-75.099334717,-2207.515136719,-218.522552490,-380.457122803,-2171.076660156,
655,-185.948242188,-374.810668945,-2489.600097656,-187.563659668,-70.982719421,-2485.800781250,-310.875793457,-75.097801208,-2207.514160156,-218.522308350,-380.458343506,-2171.079833984,
