1
148	 627.3	 433.4	 -83.9	 520.9	1414.5	BB.B	BB.B	BB.B	BB.B	BB.B	 641.2	 415.5	 -72.9	 382.0	-340.7	 648.9	 422.6	 -71.0	 376.0	   8.0	BB.B	BB.B	BB.B	BB.B	BB.B	 677.0	 548.7	-109.2	 513.0	-687.7	 523.1	 243.0	  -6.3	   0.4	  -3.3	 531.9	 249.5	  -6.8	   0.3	  -6.1	 703.5	 351.6	 -64.2	   3.0	-747.8	 693.7	 345.4	 -62.9	   3.4	-726.5	BB.B	BB.B	
149	 625.4	 437.2	 -80.7	 533.3	 472.8	BB.B	BB.B	BB.B	BB.B	BB.B	 639.1	 417.6	 -70.6	 373.4	-1789.9	 646.7	 424.5	 -68.6	 371.3	-1612.0	 685.9	 558.3	-106.7	BB.B	BB.B	 677.5	 553.3	-106.8	 513.3	  -6.2	 523.1	 243.0	  -6.3	   0.3	  -5.6	 531.9	 249.5	  -6.8	   0.3	   6.3	 703.5	 351.6	 -64.2	   1.2	-102.7	 693.7	 345.4	 -62.9	   1.2	-128.0	BB.B	BB.B	
150	 623.6	 441.0	 -77.3	 530.4	-1266.4	BB.B	BB.B	BB.B	BB.B	BB.B	 636.9	 419.6	 -68.3	 346.2	-4031.1	 644.6	 426.3	 -66.2	 343.8	-4292.0	BB.B	BB.B	BB.B	BB.B	BB.B	 678.0	 557.7	-104.3	 512.8	-380.6	 523.1	 243.0	  -6.3	   0.3	  -1.1	 531.9	 249.5	  -6.8	   0.4	   3.4	 703.5	 351.5	 -64.2	   0.9	 -37.3	 693.7	 345.4	 -62.9	   0.9	 -36.3	BB.B	BB.B	
151	 622.1	 444.7	 -74.0	 508.0	-3256.2	BB.B	BB.B	BB.B	BB.B	BB.B	 634.9	 421.5	 -66.5	 292.8	-5600.6	 642.7	 428.0	 -64.3	 285.5	-5959.9	BB.B	BB.B	BB.B	BB.B	BB.B	 678.7	 562.0	-101.6	 505.7	-1030.1	 523.1	 243.0	  -6.3	   0.3	  -1.0	 531.9	 249.5	  -6.8	   0.4	  -4.0	 703.5	 351.5	 -64.2	   0.5	 -22.7	 693.7	 345.4	 -62.9	   0.5	 -29.2	BB.B	BB.B	
152	 621.1	 448.4	 -70.8	 465.2	-5361.9	BB.B	BB.B	BB.B	BB.B	BB.B	 633.5	 423.4	 -65.5	 234.2	-4177.6	 641.2	 429.8	 -63.3	 224.6	-4247.3	 687.9	 569.9	 -99.1	BB.B	BB.B	 679.3	 566.0	 -98.6	 492.2	-1638.8	 523.1	 243.0	  -6.3	   0.3	  -0.4	 531.9	 249.5	  -6.8	   0.3	  -4.9	 703.5	 351.5	 -64.2	   0.5	  -6.9	 693.7	 345.4	 -62.9	   0.3	  -9.6	BB.B	BB.B	
153	 620.3	 451.6	 -68.0	 400.7	BB.B	BB.B	BB.B	BB.B	BB.B	BB.B	 632.6	 425.4	 -65.5	 209.2	-1379.1	 640.4	 431.7	 -63.2	 200.5	-1343.0	 688.2	 573.3	 -96.1	 473.1	BB.B	 679.5	 569.5	 -95.3	 472.9	-2228.4	 523.1	 243.0	  -6.3	   0.3	  -3.8	 532.0	 249.5	  -6.8	   0.3	  -8.8	 703.5	 351.5	 -64.2	   0.3	 -12.4	 693.7	 345.4	 -62.9	   0.3	   1.5	BB.B	BB.B	
154	 619.7	 453.9	 -65.2	BB.B	BB.B	BB.B	BB.B	BB.B	BB.B	BB.B	 632.0	 427.3	 -65.8	 206.6	 913.1	 639.8	 433.6	 -63.5	 197.7	 790.2	 687.9	 576.8	 -92.6	 435.1	BB.B	 679.3	 572.6	 -91.9	 447.7	-2562.6	 523.1	 243.0	  -6.3	   0.2	   1.6	 532.0	 249.5	  -6.8	   0.1	  -8.0	 703.5	 351.5	 -64.2	   0.2	  -6.6	 693.7	 345.4	 -62.9	   0.3	  -0.2	BB.B	BB.B	
3
99	 636.2	 370.5	 -99.7	 912.7	BB.B	 629.0	 364.1	 -96.1	 918.1	-5082.9	 659.6	 362.1	-104.0	1115.2	-6927.4	BB.B	BB.B	BB.B	BB.B	BB.B	BB.B	BB.B	BB.B	BB.B	BB.B	 649.1	 465.9	-133.0	 497.5	-2019.1	 523.1	 243.0	  -6.3	   0.8	   4.5	 532.0	 249.5	  -6.8	   1.0	  -3.8	 703.5	 351.5	 -64.2	   0.8	 -11.9	 693.7	 345.4	 -62.9	   1.0	   2.3	  10.3	  -1.2	
100	 643.6	 374.4	 -96.9	 858.5	-5601.5	 636.5	 368.0	 -93.2	 864.1	-5475.1	 668.3	 367.2	-100.1	1043.3	-6794.4	BB.B	BB.B	BB.B	BB.B	BB.B	 662.6	 475.2	-131.1	BB.B	BB.B	 653.7	 467.5	-133.2	 474.3	-2793.1	 523.1	 243.0	  -6.3	   0.9	   4.4	 532.0	 249.5	  -6.8	   0.9	 -12.1	 703.5	 351.5	 -64.2	   0.6	 -16.0	 693.7	 345.4	 -62.9	   0.8	 -27.1	  10.3	  -1.3	
101	 650.4	 378.2	 -93.9	 800.7	-5637.5	 643.3	 371.7	 -90.1	 808.6	-5481.1	 676.2	 372.0	 -96.1	 979.3	-6420.1	BB.B	BB.B	BB.B	BB.B	BB.B	 667.1	 476.5	-131.5	 445.8	BB.B	 658.0	 469.0	-133.3	 441.7	-3320.8	 523.1	 243.0	  -6.3	   0.9	 -25.2	 532.0	 249.5	  -6.8	   0.7	 -42.1	 703.5	 351.5	 -64.2	   0.4	 -25.2	 693.7	 345.4	 -62.9	   0.5	 -29.6	  10.3	  -2.3	
102	 656.5	 381.6	 -90.8	 745.8	-5193.5	 649.5	 375.2	 -86.9	 754.5	-5269.5	 683.3	 376.6	 -91.9	 914.9	-6610.0	BB.B	BB.B	BB.B	BB.B	BB.B	 671.0	 478.1	-131.2	 408.0	-3581.7	 662.0	 470.5	-133.1	 407.9	-3351.0	 523.1	 243.0	  -6.3	   0.4	 -19.6	 532.0	 249.5	  -6.8	   0.0	  -7.9	 703.5	 351.5	 -64.2	   0.1	  -3.5	 693.7	 345.4	 -62.9	   0.2	  -2.9	  10.2	  -4.1	
103	 662.1	 384.9	 -87.5	 696.8	-5028.2	 655.1	 378.6	 -83.6	 703.2	-5206.2	 689.8	 380.9	 -87.7	 847.1	-6503.1	BB.B	BB.B	BB.B	BB.B	BB.B	 674.8	 479.3	-131.5	 374.1	-3361.8	 665.7	 471.9	-132.9	 374.6	-3441.6	 523.1	 243.0	  -6.3	   0.5	  20.4	 532.0	 249.5	  -6.8	   0.6	  39.6	 703.5	 351.5	 -64.2	   0.4	  29.6	 693.7	 345.4	 -62.9	   0.4	  22.5	  10.2	  -3.5	
104	 667.1	 388.0	 -84.3	 645.2	-5357.8	 660.2	 381.7	 -80.4	 650.4	-5406.6	 695.5	 384.9	 -83.5	 784.8	-6516.1	BB.B	BB.B	BB.B	BB.B	BB.B	 678.1	 480.5	-131.4	 340.8	-3239.2	 669.0	 473.2	-132.6	 339.0	-3300.8	 523.1	 243.0	  -6.3	   0.8	  18.5	 532.0	 249.5	  -6.8	   0.8	  19.7	 703.5	 351.5	 -64.2	   0.7	  25.2	 693.7	 345.4	 -62.9	   0.7	  17.8	  10.2	  -2.3	
105	 671.6	 390.9	 -81.3	 589.6	-5846.7	 664.7	 384.6	 -77.3	 595.1	-5715.8	 700.7	 388.6	 -79.5	 716.8	-7435.1	BB.B	BB.B	BB.B	BB.B	BB.B	 681.1	 481.7	-131.2	 309.4	-2974.9	 672.0	 474.3	-132.3	 308.6	-2778.2	 523.1	 243.0	  -6.3	   0.8	  -2.5	 532.0	 249.5	  -6.8	   1.0	  -8.1	 703.5	 351.5	 -64.2	   0.9	  -3.7	 693.7	 345.4	 -62.9	   0.8	   8.3	  10.1	  -2.1	
106	 675.7	 393.6	 -78.5	 528.3	-5944.5	 668.8	 387.3	 -74.5	 536.1	-5897.8	 705.4	 392.0	 -75.9	 636.1	-8126.7	BB.B	BB.B	BB.B	BB.B	BB.B	 683.8	 482.8	-130.8	 281.3	-2584.5	 674.6	 475.4	-131.7	 283.5	-2485.1	 523.1	 243.0	  -6.3	   0.8	 -20.2	 532.0	 249.5	  -6.8	   0.6	 -28.3	 703.5	 351.5	 -64.2	   0.6	 -20.0	 693.7	 345.4	 -62.9	   0.8	 -15.2	  10.1	  -3.3	
107	 679.3	 395.9	 -75.9	 470.7	-5586.8	 672.4	 389.7	 -71.8	 477.1	-5914.2	 709.5	 394.9	 -72.7	 554.3	-7639.5	BB.B	BB.B	BB.B	BB.B	BB.B	 686.3	 483.8	-130.2	 257.7	-2296.0	 677.1	 476.4	-131.1	 258.9	-2306.8	 523.1	 243.0	  -6.3	   0.4	 -35.8	 532.0	 249.5	  -6.8	   0.4	 -24.0	 703.5	 351.5	 -64.2	   0.5	 -28.8	 693.7	 345.4	 -62.9	   0.5	 -27.5	  10.1	  -2.5	
