"translation","V1","V2","TimeSec","TimeAbsolute"
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9409",1745836.6,1745.8366,0
"0","20",1745837.6,1745.8376,0
"0","40",1750669.9,1750.6699,0
"move epoch: 1cm cube","61",1751136.4,1751.1364,0
"0","8086",1751136.4,1751.1364,0
"0","7",1751114,1751.114,0
"trial finished okay","80",1751115,1751.115,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9410",1753568.2,1753.5682,0
"0","20",1753569.2,1753.5692,0
"0","40",1757684.9,1757.6849,0
"move epoch: 2cm cube","62",1758234.8,1758.2348,0
"0","8087",1758234.8,1758.2348,0
"0","7",1758212,1758.212,0
"trial finished okay","80",1758213,1758.213,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9411",1760799.9,1760.7999,0
"0","20",1760800.9,1760.8009,0
"0","40",1765583.1,1765.5831,0
"move epoch: 3cm cube","63",1766083,1766.083,0
"0","8088",1766083,1766.083,0
"0","7",1766058,1766.058,0
"trial finished okay","80",1766059,1766.059,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9412",1768964.7,1768.9647,0
"0","20",1768965.7,1768.9657,0
"0","40",1773831.3,1773.8313,0
"move epoch: 3cm cube","63",1774214.5,1774.2145,0
"0","8089",1774214.5,1774.2145,0
"0","7",1774197,1774.197,0
"trial finished okay","80",1774198,1774.198,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9413",1777279.4,1777.2794,0
"0","20",1777280.4,1777.2804,0
"0","40",1781662.8,1781.6628,0
"move epoch: 2cm cube","62",1782212.7,1782.2127,0
"0","8090",1782212.7,1782.2127,0
"0","7",1782194,1782.194,0
"trial finished okay","80",1782195,1782.195,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9414",1785244.4,1785.2444,0
"0","20",1785245.4,1785.2454,0
"0","40",1789944.3,1789.9443,0
"move epoch: 2cm cube","62",1790394.1,1790.3941,0
"0","8091",1790394.1,1790.3941,0
"0","7",1790370,1790.37,0
"trial finished okay","80",1790371,1790.371,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9415",1793325.9,1793.3259,0
"0","20",1793326.9,1793.3269,0
"0","40",1797959.1,1797.9591,0
"move epoch: 3cm cube","63",1798459,1798.459,0
"0","8092",1798459,1798.459,0
"0","7",1798446,1798.446,0
"trial finished okay","80",1798447,1798.447,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9416",1801490.7,1801.4907,0
"0","20",1801491.7,1801.4917,0
"0","40",1806573.8,1806.5738,0
"move epoch: 1cm cube","61",1807057.1,1807.0571,0
"0","8093",1807057.1,1807.0571,0
"0","7",1807034,1807.034,0
"trial finished okay","80",1807035,1807.035,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9417",1809788.7,1809.7887,0
"0","20",1809789.7,1809.7897,0
"0","40",1815088.6,1815.0886,0
"move epoch: 3cm cube","63",1815505.2,1815.5052,0
"0","8094",1815505.2,1815.5052,0
"0","7",1815491,1815.491,0
"trial finished okay","80",1815492,1815.492,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9418",1818103.6,1818.1036,0
"0","20",1818104.6,1818.1046,0
"0","40",1823036.8,1823.0368,0
"move epoch: 2cm cube","62",1823420,1823.42,0
"0","8095",1823420,1823.42,0
"0","7",1823402,1823.402,0
"trial finished okay","80",1823403,1823.403,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9419",1826068.4,1826.0684,0
"0","20",1826069.4,1826.0694,0
"0","40",1830401.8,1830.4018,0
"move epoch: 2cm cube","62",1830885,1830.885,0
"0","8096",1830885,1830.885,0
"0","7",1830867,1830.867,0
"trial finished okay","80",1830868,1830.868,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9420",1833533.4,1833.5334,0
"0","20",1833534.4,1833.5344,0
"0","40",1837183.6,1837.1836,0
"move epoch: 2cm cube","62",1837550.1,1837.5501,0
"0","8097",1837550.1,1837.5501,0
"0","7",1837535,1837.535,0
"trial finished okay","80",1837536,1837.536,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9421",1840215.2,1840.2152,0
"0","20",1840216.2,1840.2162,0
"0","40",1844765.2,1844.7652,0
"move epoch: 1cm cube","61",1845081.8,1845.0818,0
"0","8098",1845081.8,1845.0818,0
"0","7",1845068,1845.068,0
"trial finished okay","80",1845069,1845.069,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9422",1847830.2,1847.8302,0
"0","20",1847831.2,1847.8312,0
"0","40",1852480.1,1852.4801,0
"move epoch: 1cm cube","61",1852863.4,1852.8634,0
"0","8099",1852863.4,1852.8634,0
"0","7",1852848,1852.848,0
"trial finished okay","80",1852849,1852.849,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9423",1855461.8,1855.4618,0
"0","20",1855462.8,1855.4628,0
"0","40",1860061.7,1860.0617,0
"move epoch: 1cm cube","61",1860545,1860.545,0
"0","8100",1860545,1860.545,0
"0","7",1860528,1860.528,0
"trial finished okay","80",1860529,1860.529,0
"experimenter confirmed","90",1712795.1,1712.7951,0
"0","9424",1863193.4,1863.1934,0
"0","20",1863194.4,1863.1944,0
"0","40",1868859.7,1868.8597,0
"move epoch: 3cm cube","63",1869224.1,1869.2241,0
"0","8101",1869224.1,1869.2241,0
"0","7",1869216,1869.216,0
"trial finished okay","80",1869217,1869.217,0
"0","190",1869224.1,1869.2241,0
"0","94",1619767.2,1619.7672,0
"0","9425",1871758.1,1871.7581,0
"0","20",1871759.1,1871.7591,0
"0","40",1876807.9,1876.8079,0
"move epoch: 1cm cube","61",1877257.8,1877.2578,0
"0","8102",1877257.8,1877.2578,0
"0","301",1877257.8,1877.2578,0
"0","7",1877245,1877.245,0
"trial finished okay","80",1877246,1877.246,0
"0","401",1879789.6,1879.7896,0
"0","101",1879790.6,1879.7906,0
